booking_id,company_id,partner_id,booked_at,booking_status,fare_idr
gocepat_ord_03125,gocepat,gocepat_cust_0430,2026-05-30,completed,9969764
gocepat_ord_03153,gocepat,gocepat_cust_0391,2026-05-30,completed,11681324
gocepat_ord_03178,gocepat,gocepat_cust_0161,2026-05-30,cancelled,3383299
gocepat_ord_03213,gocepat,gocepat_cust_0165,2026-05-30,cancelled,2636354
gocepat_ord_03247,gocepat,gocepat_cust_0418,2026-05-30,completed,8859021
gocepat_ord_03282,gocepat,gocepat_cust_0081,2026-05-30,completed,25882880
gocepat_ord_03304,gocepat,gocepat_cust_0075,2026-05-30,completed,9332744
gocepat_ord_03318,gocepat,gocepat_cust_0406,2026-05-30,cancelled,1079573
gocepat_ord_03335,gocepat,gocepat_cust_0103,2026-05-30,completed,13190026
gocepat_ord_03380,gocepat,gocepat_cust_0353,2026-05-30,completed,13333480
gocepat_ord_03055,gocepat,gocepat_cust_0425,2026-05-31,cancelled,182783
gocepat_ord_03092,gocepat,gocepat_cust_0327,2026-05-31,completed,22612612
gocepat_ord_03103,gocepat,gocepat_cust_0231,2026-05-31,completed,15973515
gocepat_ord_03131,gocepat,gocepat_cust_0262,2026-05-31,completed,15513852
gocepat_ord_03229,gocepat,gocepat_cust_0157,2026-05-31,completed,12569883
gocepat_ord_03232,gocepat,gocepat_cust_0443,2026-05-31,completed,11624736
gocepat_ord_03267,gocepat,gocepat_cust_0001,2026-05-31,cancelled,1975733
gocepat_ord_03276,gocepat,gocepat_cust_0412,2026-05-31,cancelled,703542
gocepat_ord_03288,gocepat,gocepat_cust_0094,2026-05-31,completed,15068410
gocepat_ord_03289,gocepat,gocepat_cust_0412,2026-05-31,completed,22158250
gocepat_ord_03303,gocepat,gocepat_cust_0289,2026-05-31,completed,17106096
gocepat_ord_03332,gocepat,gocepat_cust_0295,2026-05-31,completed,2437110
gocepat_ord_03334,gocepat,gocepat_cust_0304,2026-05-31,completed,3132434
gocepat_ord_03352,gocepat,gocepat_cust_0372,2026-05-31,completed,17545205
gocepat_ord_03417,gocepat,gocepat_cust_0061,2026-06-01,completed,14384509
gocepat_ord_03439,gocepat,gocepat_cust_0264,2026-06-01,completed,10379052
gocepat_ord_03466,gocepat,gocepat_cust_0022,2026-06-01,completed,11444500
gocepat_ord_03469,gocepat,gocepat_cust_0296,2026-06-01,completed,8828556
gocepat_ord_03514,gocepat,gocepat_cust_0149,2026-06-01,completed,18468433
gocepat_ord_03668,gocepat,gocepat_cust_0110,2026-06-01,completed,13773394
gocepat_ord_03674,gocepat,gocepat_cust_0268,2026-06-01,completed,22704428
gocepat_ord_03685,gocepat,gocepat_cust_0263,2026-06-01,completed,8710945
gocepat_ord_03698,gocepat,gocepat_cust_0353,2026-06-01,cancelled,1530236
gocepat_ord_03703,gocepat,gocepat_cust_0214,2026-06-01,cancelled,4092435
gocepat_ord_03710,gocepat,gocepat_cust_0266,2026-06-01,completed,5107469
gocepat_ord_03390,gocepat,gocepat_cust_0097,2026-06-02,completed,12138357
gocepat_ord_03448,gocepat,gocepat_cust_0064,2026-06-02,completed,16041070
gocepat_ord_03543,gocepat,gocepat_cust_0285,2026-06-02,completed,11408174
gocepat_ord_03564,gocepat,gocepat_cust_0028,2026-06-02,cancelled,2737417
gocepat_ord_03602,gocepat,gocepat_cust_0284,2026-06-02,completed,10417317
gocepat_ord_03610,gocepat,gocepat_cust_0296,2026-06-02,cancelled,946233
gocepat_ord_03646,gocepat,gocepat_cust_0092,2026-06-02,cancelled,4950497
gocepat_ord_03697,gocepat,gocepat_cust_0018,2026-06-02,completed,9958424
gocepat_ord_03736,gocepat,gocepat_cust_0326,2026-06-02,completed,2437110
gocepat_ord_03765,gocepat,gocepat_cust_0370,2026-06-02,completed,8978157
gocepat_ord_03396,gocepat,gocepat_cust_0424,2026-06-03,cancelled,2310416
gocepat_ord_03399,gocepat,gocepat_cust_0198,2026-06-03,completed,30120312
gocepat_ord_03404,gocepat,gocepat_cust_0067,2026-06-03,completed,8152728
gocepat_ord_03410,gocepat,gocepat_cust_0315,2026-06-03,completed,592743
gocepat_ord_03420,gocepat,gocepat_cust_0262,2026-06-03,cancelled,1786026
gocepat_ord_03426,gocepat,gocepat_cust_0048,2026-06-03,completed,9596204
gocepat_ord_03430,gocepat,gocepat_cust_0122,2026-06-03,completed,11827634
gocepat_ord_03445,gocepat,gocepat_cust_0101,2026-06-03,completed,15071572
gocepat_ord_03480,gocepat,gocepat_cust_0213,2026-06-03,completed,13261992
gocepat_ord_03481,gocepat,gocepat_cust_0434,2026-06-03,cancelled,4085560
gocepat_ord_03483,gocepat,gocepat_cust_0172,2026-06-03,completed,9596204
gocepat_ord_03486,gocepat,gocepat_cust_0160,2026-06-03,completed,592743
gocepat_ord_03501,gocepat,gocepat_cust_0403,2026-06-03,completed,4098676
gocepat_ord_03557,gocepat,gocepat_cust_0210,2026-06-03,completed,22084082
gocepat_ord_03567,gocepat,gocepat_cust_0240,2026-06-03,cancelled,1103233
gocepat_ord_03608,gocepat,gocepat_cust_0138,2026-06-03,completed,6931160
gocepat_ord_03626,gocepat,gocepat_cust_0304,2026-06-03,completed,10173863
gocepat_ord_03657,gocepat,gocepat_cust_0404,2026-06-03,completed,11500260
gocepat_ord_03689,gocepat,gocepat_cust_0171,2026-06-03,completed,23411333
gocepat_ord_03751,gocepat,gocepat_cust_0117,2026-06-03,completed,4559065
gocepat_ord_03454,gocepat,gocepat_cust_0314,2026-06-04,completed,2618775
gocepat_ord_03473,gocepat,gocepat_cust_0122,2026-06-04,completed,3347657
gocepat_ord_03528,gocepat,gocepat_cust_0037,2026-06-04,cancelled,2645230
gocepat_ord_03556,gocepat,gocepat_cust_0086,2026-06-04,completed,1689662
gocepat_ord_03565,gocepat,gocepat_cust_0324,2026-06-04,completed,25061392
gocepat_ord_03595,gocepat,gocepat_cust_0062,2026-06-04,completed,5728224
gocepat_ord_03605,gocepat,gocepat_cust_0125,2026-06-04,cancelled,2885638
gocepat_ord_03632,gocepat,gocepat_cust_0068,2026-06-04,completed,6264868
gocepat_ord_03634,gocepat,gocepat_cust_0077,2026-06-04,completed,9832200
gocepat_ord_03679,gocepat,gocepat_cust_0055,2026-06-04,completed,5587482
gocepat_ord_03695,gocepat,gocepat_cust_0217,2026-06-04,completed,13261992
gocepat_ord_03700,gocepat,gocepat_cust_0407,2026-06-04,completed,3315498
gocepat_ord_03397,gocepat,gocepat_cust_0001,2026-06-05,cancelled,3093517
gocepat_ord_03415,gocepat,gocepat_cust_0167,2026-06-05,completed,15274888
gocepat_ord_03573,gocepat,gocepat_cust_0133,2026-06-05,cancelled,939474
gocepat_ord_03631,gocepat,gocepat_cust_0068,2026-06-05,completed,2229921
gocepat_ord_03636,gocepat,gocepat_cust_0259,2026-06-05,completed,25698780
gocepat_ord_03395,gocepat,gocepat_cust_0251,2026-06-06,completed,18533893
gocepat_ord_03400,gocepat,gocepat_cust_0132,2026-06-06,completed,17067353
gocepat_ord_03406,gocepat,gocepat_cust_0142,2026-06-06,completed,6092775
gocepat_ord_03414,gocepat,gocepat_cust_0298,2026-06-06,completed,11121404
gocepat_ord_03428,gocepat,gocepat_cust_0166,2026-06-06,completed,17143647
gocepat_ord_03443,gocepat,gocepat_cust_0140,2026-06-06,completed,15195876
gocepat_ord_03452,gocepat,gocepat_cust_0032,2026-06-06,completed,5985438
gocepat_ord_03475,gocepat,gocepat_cust_0006,2026-06-06,completed,25828790
gocepat_ord_03525,gocepat,gocepat_cust_0422,2026-06-06,completed,22913789
gocepat_ord_03547,gocepat,gocepat_cust_0004,2026-06-06,completed,7664882
gocepat_ord_03593,gocepat,gocepat_cust_0371,2026-06-06,completed,20186251
gocepat_ord_03597,gocepat,gocepat_cust_0115,2026-06-06,completed,6695314
gocepat_ord_03600,gocepat,gocepat_cust_0212,2026-06-06,cancelled,2676551
gocepat_ord_03613,gocepat,gocepat_cust_0039,2026-06-06,completed,16748105
gocepat_ord_03618,gocepat,gocepat_cust_0201,2026-06-06,completed,1327947
gocepat_ord_03630,gocepat,gocepat_cust_0424,2026-06-06,cancelled,3296304
gocepat_ord_03653,gocepat,gocepat_cust_0384,2026-06-06,completed,7908805
gocepat_ord_03655,gocepat,gocepat_cust_0335,2026-06-06,completed,11453562
gocepat_ord_03675,gocepat,gocepat_cust_0341,2026-06-06,cancelled,209626
gocepat_ord_03684,gocepat,gocepat_cust_0307,2026-06-06,completed,8951982
gocepat_ord_03714,gocepat,gocepat_cust_0177,2026-06-06,completed,2229921
gocepat_ord_03723,gocepat,gocepat_cust_0273,2026-06-06,completed,6535223
gocepat_ord_03737,gocepat,gocepat_cust_0169,2026-06-06,cancelled,324804
gocepat_ord_03757,gocepat,gocepat_cust_0164,2026-06-06,completed,790324
gocepat_ord_03433,gocepat,gocepat_cust_0284,2026-06-07,cancelled,1612482
gocepat_ord_03438,gocepat,gocepat_cust_0099,2026-06-07,completed,2744083
gocepat_ord_03440,gocepat,gocepat_cust_0024,2026-06-07,completed,9397302
gocepat_ord_03446,gocepat,gocepat_cust_0337,2026-06-07,completed,5045324
gocepat_ord_03459,gocepat,gocepat_cust_0265,2026-06-07,completed,3833420
gocepat_ord_03462,gocepat,gocepat_cust_0250,2026-06-07,cancelled,2382388
gocepat_ord_03468,gocepat,gocepat_cust_0381,2026-06-07,cancelled,1602667
gocepat_ord_03499,gocepat,gocepat_cust_0056,2026-06-07,cancelled,785633
gocepat_ord_03505,gocepat,gocepat_cust_0367,2026-06-07,completed,10379052
gocepat_ord_03520,gocepat,gocepat_cust_0158,2026-06-07,completed,8797206
gocepat_ord_03523,gocepat,gocepat_cust_0401,2026-06-07,completed,22734793
gocepat_ord_03559,gocepat,gocepat_cust_0289,2026-06-07,completed,16394704
gocepat_ord_03562,gocepat,gocepat_cust_0063,2026-06-07,completed,14010696
gocepat_ord_03574,gocepat,gocepat_cust_0410,2026-06-07,completed,27310641
gocepat_ord_03580,gocepat,gocepat_cust_0322,2026-06-07,completed,12229092
gocepat_ord_03584,gocepat,gocepat_cust_0288,2026-06-07,cancelled,1493764
gocepat_ord_03587,gocepat,gocepat_cust_0051,2026-06-07,completed,12115009
gocepat_ord_03592,gocepat,gocepat_cust_0042,2026-06-07,cancelled,579119
gocepat_ord_03606,gocepat,gocepat_cust_0098,2026-06-07,completed,18329245
gocepat_ord_03665,gocepat,gocepat_cust_0294,2026-06-07,completed,14622922
gocepat_ord_03669,gocepat,gocepat_cust_0115,2026-06-07,completed,14109546
gocepat_ord_03728,gocepat,gocepat_cust_0300,2026-06-07,completed,9875404
gocepat_ord_03748,gocepat,gocepat_cust_0429,2026-06-07,completed,17011194
gocepat_ord_03413,gocepat,gocepat_cust_0413,2026-06-08,completed,5147084
gocepat_ord_03457,gocepat,gocepat_cust_0120,2026-06-08,completed,9493825
gocepat_ord_03509,gocepat,gocepat_cust_0190,2026-06-08,completed,6695314
gocepat_ord_03511,gocepat,gocepat_cust_0115,2026-06-08,completed,4454868
gocepat_ord_03522,gocepat,gocepat_cust_0186,2026-06-08,completed,3655665
gocepat_ord_03548,gocepat,gocepat_cust_0414,2026-06-08,completed,6695314
gocepat_ord_03549,gocepat,gocepat_cust_0360,2026-06-08,completed,6885470
gocepat_ord_03627,gocepat,gocepat_cust_0338,2026-06-08,completed,23657916
gocepat_ord_03686,gocepat,gocepat_cust_0155,2026-06-08,cancelled,4929989
gocepat_ord_03688,gocepat,gocepat_cust_0360,2026-06-08,completed,30915864
gocepat_ord_03692,gocepat,gocepat_cust_0335,2026-06-08,completed,6234772
gocepat_ord_03696,gocepat,gocepat_cust_0087,2026-06-08,completed,16630451
gocepat_ord_03745,gocepat,gocepat_cust_0107,2026-06-08,completed,13989179
gocepat_ord_03752,gocepat,gocepat_cust_0188,2026-06-08,completed,14063588
gocepat_ord_03436,gocepat,gocepat_cust_0399,2026-06-09,completed,790324
gocepat_ord_03453,gocepat,gocepat_cust_0111,2026-06-09,completed,4475431
gocepat_ord_03492,gocepat,gocepat_cust_0284,2026-06-09,completed,15830228
gocepat_ord_03497,gocepat,gocepat_cust_0169,2026-06-09,cancelled,922426
gocepat_ord_03532,gocepat,gocepat_cust_0092,2026-06-09,cancelled,2492655
gocepat_ord_03551,gocepat,gocepat_cust_0321,2026-06-09,completed,11733630
gocepat_ord_03560,gocepat,gocepat_cust_0373,2026-06-09,completed,19132531
gocepat_ord_03625,gocepat,gocepat_cust_0384,2026-06-09,completed,13306900
gocepat_ord_03635,gocepat,gocepat_cust_0398,2026-06-09,completed,7210060
gocepat_ord_03661,gocepat,gocepat_cust_0278,2026-06-09,cancelled,1897628
gocepat_ord_03680,gocepat,gocepat_cust_0247,2026-06-09,completed,35404284
gocepat_ord_03759,gocepat,gocepat_cust_0149,2026-06-09,completed,19400345
gocepat_ord_03432,gocepat,gocepat_cust_0127,2026-06-10,completed,3689946
gocepat_ord_03455,gocepat,gocepat_cust_0264,2026-06-10,completed,26341198
gocepat_ord_03467,gocepat,gocepat_cust_0330,2026-06-10,completed,20928513
gocepat_ord_03493,gocepat,gocepat_cust_0018,2026-06-10,completed,4475431
gocepat_ord_03561,gocepat,gocepat_cust_0153,2026-06-10,completed,4330720
gocepat_ord_03563,gocepat,gocepat_cust_0438,2026-06-10,completed,30405639
gocepat_ord_03571,gocepat,gocepat_cust_0113,2026-06-10,cancelled,3302077
gocepat_ord_03572,gocepat,gocepat_cust_0082,2026-06-10,completed,2227434
gocepat_ord_03590,gocepat,gocepat_cust_0397,2026-06-10,completed,11841698
gocepat_ord_03599,gocepat,gocepat_cust_0337,2026-06-10,completed,22938441
gocepat_ord_03629,gocepat,gocepat_cust_0437,2026-06-10,completed,5602338
gocepat_ord_03740,gocepat,gocepat_cust_0425,2026-06-10,completed,6931160
gocepat_ord_03761,gocepat,gocepat_cust_0105,2026-06-10,completed,4050827
gocepat_ord_03391,gocepat,gocepat_cust_0225,2026-06-11,completed,12133557
gocepat_ord_03450,gocepat,gocepat_cust_0216,2026-06-11,cancelled,4134173
gocepat_ord_03465,gocepat,gocepat_cust_0229,2026-06-11,completed,12970282
gocepat_ord_03526,gocepat,gocepat_cust_0200,2026-06-11,completed,13857683
gocepat_ord_03553,gocepat,gocepat_cust_0162,2026-06-11,completed,4802704
gocepat_ord_03586,gocepat,gocepat_cust_0339,2026-06-11,cancelled,1960828
gocepat_ord_03758,gocepat,gocepat_cust_0072,2026-06-11,completed,11912906
gocepat_ord_03407,gocepat,gocepat_cust_0309,2026-06-12,completed,16261544
gocepat_ord_03411,gocepat,gocepat_cust_0088,2026-06-12,completed,1218555
gocepat_ord_03422,gocepat,gocepat_cust_0275,2026-06-12,completed,31269969
gocepat_ord_03461,gocepat,gocepat_cust_0335,2026-06-12,completed,16557128
gocepat_ord_03498,gocepat,gocepat_cust_0426,2026-06-12,completed,72597
gocepat_ord_03536,gocepat,gocepat_cust_0109,2026-06-12,completed,1770596
gocepat_ord_03577,gocepat,gocepat_cust_0371,2026-06-12,completed,25148765
gocepat_ord_03579,gocepat,gocepat_cust_0057,2026-06-12,completed,35332980
gocepat_ord_03603,gocepat,gocepat_cust_0131,2026-06-12,completed,197581
gocepat_ord_03604,gocepat,gocepat_cust_0228,2026-06-12,completed,12884580
gocepat_ord_03616,gocepat,gocepat_cust_0336,2026-06-12,cancelled,2008594
gocepat_ord_03690,gocepat,gocepat_cust_0394,2026-06-12,completed,10099672
gocepat_ord_03764,gocepat,gocepat_cust_0300,2026-06-12,completed,5746708
gocepat_ord_03389,gocepat,gocepat_cust_0265,2026-06-13,completed,3341151
gocepat_ord_03392,gocepat,gocepat_cust_0163,2026-06-13,cancelled,2624161
gocepat_ord_03458,gocepat,gocepat_cust_0216,2026-06-13,completed,28081177
gocepat_ord_03477,gocepat,gocepat_cust_0184,2026-06-13,completed,31254442
gocepat_ord_03496,gocepat,gocepat_cust_0427,2026-06-13,completed,13697320
gocepat_ord_03502,gocepat,gocepat_cust_0249,2026-06-13,completed,22147989
gocepat_ord_03519,gocepat,gocepat_cust_0288,2026-06-13,completed,5967988
gocepat_ord_03537,gocepat,gocepat_cust_0335,2026-06-13,completed,5985438
gocepat_ord_03545,gocepat,gocepat_cust_0260,2026-06-13,completed,27653278
gocepat_ord_03568,gocepat,gocepat_cust_0004,2026-06-13,completed,22924378
gocepat_ord_03718,gocepat,gocepat_cust_0174,2026-06-13,cancelled,59274
gocepat_ord_03720,gocepat,gocepat_cust_0221,2026-06-13,completed,19455938
gocepat_ord_03754,gocepat,gocepat_cust_0319,2026-06-13,completed,35484682
gocepat_ord_03476,gocepat,gocepat_cust_0053,2026-06-14,completed,29510341
gocepat_ord_03487,gocepat,gocepat_cust_0097,2026-06-14,completed,4183073
gocepat_ord_03507,gocepat,gocepat_cust_0114,2026-06-14,completed,19433122
gocepat_ord_03510,gocepat,gocepat_cust_0349,2026-06-14,cancelled,3359817
gocepat_ord_03527,gocepat,gocepat_cust_0324,2026-06-14,completed,22094673
gocepat_ord_03544,gocepat,gocepat_cust_0047,2026-06-14,cancelled,3366896
gocepat_ord_03583,gocepat,gocepat_cust_0065,2026-06-14,completed,31269696
gocepat_ord_03594,gocepat,gocepat_cust_0438,2026-06-14,completed,6586022
gocepat_ord_03648,gocepat,gocepat_cust_0142,2026-06-14,completed,3341151
gocepat_ord_03667,gocepat,gocepat_cust_0354,2026-06-14,completed,14863993
gocepat_ord_03702,gocepat,gocepat_cust_0157,2026-06-14,completed,8951982
gocepat_ord_03724,gocepat,gocepat_cust_0163,2026-06-14,completed,12834769
gocepat_ord_03405,gocepat,gocepat_cust_0132,2026-06-15,completed,2229921
gocepat_ord_03408,gocepat,gocepat_cust_0366,2026-06-15,completed,7666840
gocepat_ord_03444,gocepat,gocepat_cust_0191,2026-06-15,cancelled,368995
gocepat_ord_03456,gocepat,gocepat_cust_0325,2026-06-15,completed,3818722
gocepat_ord_03500,gocepat,gocepat_cust_0184,2026-06-15,completed,10635050
gocepat_ord_03518,gocepat,gocepat_cust_0019,2026-06-15,completed,9619507
gocepat_ord_03570,gocepat,gocepat_cust_0239,2026-06-15,completed,25370542
gocepat_ord_03581,gocepat,gocepat_cust_0052,2026-06-15,completed,8713010
gocepat_ord_03639,gocepat,gocepat_cust_0006,2026-06-15,completed,26276974
gocepat_ord_03640,gocepat,gocepat_cust_0182,2026-06-15,completed,29837700
gocepat_ord_03647,gocepat,gocepat_cust_0243,2026-06-15,cancelled,3028548
gocepat_ord_03658,gocepat,gocepat_cust_0283,2026-06-15,completed,1397504
gocepat_ord_03717,gocepat,gocepat_cust_0425,2026-06-15,completed,18347346
gocepat_ord_03460,gocepat,gocepat_cust_0253,2026-06-16,cancelled,1633065
gocepat_ord_03471,gocepat,gocepat_cust_0311,2026-06-16,completed,8776362
gocepat_ord_03515,gocepat,gocepat_cust_0059,2026-06-16,completed,22677614
gocepat_ord_03524,gocepat,gocepat_cust_0402,2026-06-16,completed,3347657
gocepat_ord_03622,gocepat,gocepat_cust_0379,2026-06-16,completed,1113717
gocepat_ord_03642,gocepat,gocepat_cust_0361,2026-06-16,completed,8817434
gocepat_ord_03656,gocepat,gocepat_cust_0445,2026-06-16,completed,5515381
gocepat_ord_03722,gocepat,gocepat_cust_0179,2026-06-16,completed,17129408
gocepat_ord_03725,gocepat,gocepat_cust_0057,2026-06-16,completed,22265587
gocepat_ord_03412,gocepat,gocepat_cust_0317,2026-06-17,completed,32755581
gocepat_ord_03423,gocepat,gocepat_cust_0182,2026-06-17,completed,6380600
gocepat_ord_03442,gocepat,gocepat_cust_0153,2026-06-17,completed,17171788
gocepat_ord_03513,gocepat,gocepat_cust_0397,2026-06-17,completed,9369189
gocepat_ord_03566,gocepat,gocepat_cust_0363,2026-06-17,cancelled,1433187
gocepat_ord_03687,gocepat,gocepat_cust_0104,2026-06-17,completed,7637444
gocepat_ord_03691,gocepat,gocepat_cust_0353,2026-06-17,cancelled,772063
gocepat_ord_03707,gocepat,gocepat_cust_0203,2026-06-17,completed,3832441
gocepat_ord_03721,gocepat,gocepat_cust_0341,2026-06-17,completed,11942909
gocepat_ord_03730,gocepat,gocepat_cust_0058,2026-06-17,completed,2489606
gocepat_ord_03735,gocepat,gocepat_cust_0030,2026-06-17,completed,3516511
gocepat_ord_03738,gocepat,gocepat_cust_0160,2026-06-17,completed,33010323
gocepat_ord_03743,gocepat,gocepat_cust_0030,2026-06-17,completed,27494113
gocepat_ord_03747,gocepat,gocepat_cust_0380,2026-06-17,completed,8921838
gocepat_ord_03393,gocepat,gocepat_cust_0435,2026-06-18,completed,15329764
gocepat_ord_03394,gocepat,gocepat_cust_0381,2026-06-18,completed,24354198
gocepat_ord_03478,gocepat,gocepat_cust_0332,2026-06-18,completed,18671434
gocepat_ord_03484,gocepat,gocepat_cust_0071,2026-06-18,completed,24522941
gocepat_ord_03541,gocepat,gocepat_cust_0276,2026-06-18,completed,14661948
gocepat_ord_03542,gocepat,gocepat_cust_0023,2026-06-18,completed,4460919
gocepat_ord_03611,gocepat,gocepat_cust_0252,2026-06-18,cancelled,4257062
gocepat_ord_03617,gocepat,gocepat_cust_0386,2026-06-18,completed,31733814
gocepat_ord_03641,gocepat,gocepat_cust_0185,2026-06-18,completed,10064360
gocepat_ord_03644,gocepat,gocepat_cust_0297,2026-06-18,completed,19269170
gocepat_ord_03650,gocepat,gocepat_cust_0181,2026-06-18,completed,7664882
gocepat_ord_03708,gocepat,gocepat_cust_0252,2026-06-18,completed,12229092
gocepat_ord_03388,gocepat,gocepat_cust_0383,2026-06-19,completed,34083965
gocepat_ord_03427,gocepat,gocepat_cust_0025,2026-06-19,completed,18580154
gocepat_ord_03489,gocepat,gocepat_cust_0337,2026-06-19,completed,19271459
gocepat_ord_03490,gocepat,gocepat_cust_0251,2026-06-19,completed,5967988
gocepat_ord_03546,gocepat,gocepat_cust_0186,2026-06-19,completed,12132452
gocepat_ord_03588,gocepat,gocepat_cust_0389,2026-06-19,completed,6264868
gocepat_ord_03614,gocepat,gocepat_cust_0152,2026-06-19,completed,28393209
gocepat_ord_03756,gocepat,gocepat_cust_0333,2026-06-19,cancelled,1790396
gocepat_ord_03398,gocepat,gocepat_cust_0187,2026-06-20,completed,12034062
gocepat_ord_03416,gocepat,gocepat_cust_0067,2026-06-20,completed,2779994
gocepat_ord_03474,gocepat,gocepat_cust_0200,2026-06-20,completed,23198468
gocepat_ord_03516,gocepat,gocepat_cust_0364,2026-06-20,cancelled,936919
gocepat_ord_03533,gocepat,gocepat_cust_0320,2026-06-20,cancelled,895198
gocepat_ord_03555,gocepat,gocepat_cust_0226,2026-06-20,completed,18807122
gocepat_ord_03607,gocepat,gocepat_cust_0448,2026-06-20,completed,22378737
gocepat_ord_03620,gocepat,gocepat_cust_0132,2026-06-20,completed,10934887
gocepat_ord_03638,gocepat,gocepat_cust_0352,2026-06-20,completed,20147738
gocepat_ord_03666,gocepat,gocepat_cust_0087,2026-06-20,completed,27979639
gocepat_ord_03670,gocepat,gocepat_cust_0209,2026-06-20,completed,2976433
gocepat_ord_03673,gocepat,gocepat_cust_0153,2026-06-20,completed,8102275
gocepat_ord_03678,gocepat,gocepat_cust_0172,2026-06-20,cancelled,4973355
gocepat_ord_03699,gocepat,gocepat_cust_0085,2026-06-20,cancelled,649608
gocepat_ord_03715,gocepat,gocepat_cust_0420,2026-06-20,completed,13439558
gocepat_ord_03716,gocepat,gocepat_cust_0068,2026-06-20,completed,2437110
gocepat_ord_03732,gocepat,gocepat_cust_0422,2026-06-20,cancelled,2135116
gocepat_ord_03744,gocepat,gocepat_cust_0416,2026-06-20,completed,8919684
gocepat_ord_03431,gocepat,gocepat_cust_0007,2026-06-21,completed,27937605
gocepat_ord_03491,gocepat,gocepat_cust_0061,2026-06-21,completed,15046667
gocepat_ord_03503,gocepat,gocepat_cust_0256,2026-06-21,completed,12323616
gocepat_ord_03582,gocepat,gocepat_cust_0006,2026-06-21,completed,22023050
gocepat_ord_03623,gocepat,gocepat_cust_0323,2026-06-21,completed,18251598
gocepat_ord_03645,gocepat,gocepat_cust_0417,2026-06-21,completed,5864804
gocepat_ord_03660,gocepat,gocepat_cust_0147,2026-06-21,completed,29504735
gocepat_ord_03663,gocepat,gocepat_cust_0311,2026-06-21,completed,18592025
gocepat_ord_03733,gocepat,gocepat_cust_0216,2026-06-21,completed,19137704
gocepat_ord_03429,gocepat,gocepat_cust_0045,2026-06-22,completed,12994044
gocepat_ord_03494,gocepat,gocepat_cust_0434,2026-06-22,cancelled,3215561
gocepat_ord_03531,gocepat,gocepat_cust_0218,2026-06-22,completed,2618775
gocepat_ord_03538,gocepat,gocepat_cust_0145,2026-06-22,completed,6689763
gocepat_ord_03539,gocepat,gocepat_cust_0355,2026-06-22,completed,32456696
gocepat_ord_03550,gocepat,gocepat_cust_0225,2026-06-22,cancelled,4176654
gocepat_ord_03596,gocepat,gocepat_cust_0025,2026-06-22,completed,23639007
gocepat_ord_03601,gocepat,gocepat_cust_0446,2026-06-22,completed,29215723
gocepat_ord_03619,gocepat,gocepat_cust_0272,2026-06-22,completed,6931160
gocepat_ord_03681,gocepat,gocepat_cust_0041,2026-06-22,completed,5864804
gocepat_ord_03704,gocepat,gocepat_cust_0260,2026-06-22,cancelled,3478520
gocepat_ord_03706,gocepat,gocepat_cust_0280,2026-06-22,completed,12320129
gocepat_ord_03753,gocepat,gocepat_cust_0023,2026-06-22,completed,197581
gocepat_ord_03409,gocepat,gocepat_cust_0421,2026-06-23,cancelled,199192
gocepat_ord_03479,gocepat,gocepat_cust_0023,2026-06-23,completed,34579020
gocepat_ord_03521,gocepat,gocepat_cust_0016,2026-06-23,cancelled,1142964
gocepat_ord_03529,gocepat,gocepat_cust_0246,2026-06-23,completed,17764955
gocepat_ord_03540,gocepat,gocepat_cust_0207,2026-06-23,cancelled,265589
gocepat_ord_03659,gocepat,gocepat_cust_0201,2026-06-23,cancelled,1932687
gocepat_ord_03693,gocepat,gocepat_cust_0211,2026-06-23,cancelled,3216424
gocepat_ord_03435,gocepat,gocepat_cust_0171,2026-06-24,cancelled,527477
gocepat_ord_03488,gocepat,gocepat_cust_0128,2026-06-24,completed,72597
gocepat_ord_03589,gocepat,gocepat_cust_0148,2026-06-24,completed,26858573
gocepat_ord_03651,gocepat,gocepat_cust_0386,2026-06-24,cancelled,4609228
gocepat_ord_03672,gocepat,gocepat_cust_0061,2026-06-24,cancelled,157219
gocepat_ord_03676,gocepat,gocepat_cust_0052,2026-06-24,completed,17418618
gocepat_ord_03701,gocepat,gocepat_cust_0260,2026-06-24,completed,22720974
gocepat_ord_03712,gocepat,gocepat_cust_0087,2026-06-24,completed,12529736
gocepat_ord_03401,gocepat,gocepat_cust_0149,2026-06-25,completed,22582900
gocepat_ord_03403,gocepat,gocepat_cust_0213,2026-06-25,cancelled,720406
gocepat_ord_03418,gocepat,gocepat_cust_0067,2026-06-25,cancelled,1759441
gocepat_ord_03419,gocepat,gocepat_cust_0047,2026-06-25,completed,4409834
gocepat_ord_03470,gocepat,gocepat_cust_0393,2026-06-25,completed,6264868
gocepat_ord_03554,gocepat,gocepat_cust_0063,2026-06-25,completed,1689662
gocepat_ord_03612,gocepat,gocepat_cust_0220,2026-06-25,completed,13529686
gocepat_ord_03654,gocepat,gocepat_cust_0267,2026-06-25,completed,9811871
gocepat_ord_03682,gocepat,gocepat_cust_0341,2026-06-25,completed,7452561
gocepat_ord_03705,gocepat,gocepat_cust_0015,2026-06-25,completed,11473524
gocepat_ord_03711,gocepat,gocepat_cust_0108,2026-06-25,completed,7664882
gocepat_ord_03726,gocepat,gocepat_cust_0181,2026-06-25,completed,14908886
gocepat_ord_03729,gocepat,gocepat_cust_0372,2026-06-25,cancelled,2740656
gocepat_ord_03749,gocepat,gocepat_cust_0250,2026-06-25,completed,13263923
