leg_id,company_id,booking_id,service_id,qty,fare_component_idr
gocepat_item_07034,gocepat,gocepat_ord_03541,gocepat_prod_0001,3,3655665
gocepat_item_07035,gocepat,gocepat_ord_03541,gocepat_prod_0007,1,2229921
gocepat_item_07036,gocepat,gocepat_ord_03542,gocepat_prod_0027,1,4460919
gocepat_item_07037,gocepat,gocepat_ord_03543,gocepat_prod_0014,1,3833420
gocepat_item_07038,gocepat,gocepat_ord_03543,gocepat_prod_0037,3,7574754
gocepat_item_07039,gocepat,gocepat_ord_03544,gocepat_prod_0028,4,1571265
gocepat_item_07040,gocepat,gocepat_ord_03544,gocepat_prod_0036,4,1795631
gocepat_item_07041,gocepat,gocepat_ord_03545,gocepat_prod_0031,3,3602028
gocepat_item_07042,gocepat,gocepat_ord_03545,gocepat_prod_0040,2,8776362
gocepat_item_07043,gocepat,gocepat_ord_03545,gocepat_prod_0016,4,15274888
gocepat_item_07044,gocepat,gocepat_ord_03546,gocepat_prod_0018,2,6630996
gocepat_item_07045,gocepat,gocepat_ord_03546,gocepat_prod_0031,4,4802704
gocepat_item_07046,gocepat,gocepat_ord_03546,gocepat_prod_0023,2,698752
gocepat_item_07047,gocepat,gocepat_ord_03547,gocepat_prod_0039,2,7664882
gocepat_item_07048,gocepat,gocepat_ord_03548,gocepat_prod_0002,2,6695314
gocepat_item_07049,gocepat,gocepat_ord_03549,gocepat_prod_0023,1,349376
gocepat_item_07050,gocepat,gocepat_ord_03549,gocepat_prod_0011,2,6536094
gocepat_item_07051,gocepat,gocepat_ord_03550,gocepat_prod_0015,4,1759441
gocepat_item_07052,gocepat,gocepat_ord_03550,gocepat_prod_0020,3,1844404
gocepat_item_07053,gocepat,gocepat_ord_03550,gocepat_prod_0016,1,572808
gocepat_item_07054,gocepat,gocepat_ord_03551,gocepat_prod_0028,2,5237550
gocepat_item_07055,gocepat,gocepat_ord_03551,gocepat_prod_0030,3,6496080
gocepat_item_07056,gocepat,gocepat_ord_03552,gocepat_prod_0034,2,145194
gocepat_item_07057,gocepat,gocepat_ord_03552,gocepat_prod_0024,1,4408717
gocepat_item_07058,gocepat,gocepat_ord_03552,gocepat_prod_0003,3,3689946
gocepat_item_07059,gocepat,gocepat_ord_03553,gocepat_prod_0031,4,4802704
gocepat_item_07060,gocepat,gocepat_ord_03554,gocepat_prod_0009,1,1689662
gocepat_item_07061,gocepat,gocepat_ord_03555,gocepat_prod_0037,2,5049836
gocepat_item_07062,gocepat,gocepat_ord_03555,gocepat_prod_0010,3,592743
gocepat_item_07063,gocepat,gocepat_ord_03555,gocepat_prod_0040,3,13164543
gocepat_item_07064,gocepat,gocepat_ord_03556,gocepat_prod_0009,1,1689662
gocepat_item_07065,gocepat,gocepat_ord_03557,gocepat_prod_0030,1,2165360
gocepat_item_07066,gocepat,gocepat_ord_03557,gocepat_prod_0017,3,10549533
gocepat_item_07067,gocepat,gocepat_ord_03557,gocepat_prod_0029,3,9369189
gocepat_item_07068,gocepat,gocepat_ord_03558,gocepat_prod_0040,1,658227
gocepat_item_07069,gocepat,gocepat_ord_03558,gocepat_prod_0023,4,209626
gocepat_item_07070,gocepat,gocepat_ord_03558,gocepat_prod_0003,2,368995
gocepat_item_07071,gocepat,gocepat_ord_03559,gocepat_prod_0020,4,16394704
gocepat_item_07072,gocepat,gocepat_ord_03560,gocepat_prod_0040,3,13164543
gocepat_item_07073,gocepat,gocepat_ord_03560,gocepat_prod_0021,2,5967988
gocepat_item_07074,gocepat,gocepat_ord_03561,gocepat_prod_0030,2,4330720
gocepat_item_07075,gocepat,gocepat_ord_03562,gocepat_prod_0035,1,4475431
gocepat_item_07076,gocepat,gocepat_ord_03562,gocepat_prod_0022,4,5147084
gocepat_item_07077,gocepat,gocepat_ord_03562,gocepat_prod_0040,1,4388181
gocepat_item_07078,gocepat,gocepat_ord_03563,gocepat_prod_0018,4,13261992
gocepat_item_07079,gocepat,gocepat_ord_03563,gocepat_prod_0018,3,9946494
gocepat_item_07080,gocepat,gocepat_ord_03563,gocepat_prod_0038,3,7197153
gocepat_item_07081,gocepat,gocepat_ord_03564,gocepat_prod_0020,3,1844404
gocepat_item_07082,gocepat,gocepat_ord_03564,gocepat_prod_0026,2,893013
gocepat_item_07083,gocepat,gocepat_ord_03565,gocepat_prod_0016,1,3818722
gocepat_item_07084,gocepat,gocepat_ord_03565,gocepat_prod_0003,3,3689946
gocepat_item_07085,gocepat,gocepat_ord_03565,gocepat_prod_0040,4,17552724
gocepat_item_07086,gocepat,gocepat_ord_03566,gocepat_prod_0003,3,553492
gocepat_item_07087,gocepat,gocepat_ord_03566,gocepat_prod_0038,1,359858
gocepat_item_07088,gocepat,gocepat_ord_03566,gocepat_prod_0019,1,519837
gocepat_item_07089,gocepat,gocepat_ord_03567,gocepat_prod_0032,2,778429
gocepat_item_07090,gocepat,gocepat_ord_03567,gocepat_prod_0030,1,324804
gocepat_item_07091,gocepat,gocepat_ord_03568,gocepat_prod_0016,4,15274888
gocepat_item_07092,gocepat,gocepat_ord_03568,gocepat_prod_0003,2,2459964
gocepat_item_07093,gocepat,gocepat_ord_03568,gocepat_prod_0032,2,5189526
gocepat_item_07094,gocepat,gocepat_ord_03569,gocepat_prod_0010,4,790324
gocepat_item_07095,gocepat,gocepat_ord_03569,gocepat_prod_0011,1,3268047
gocepat_item_07096,gocepat,gocepat_ord_03569,gocepat_prod_0014,3,11500260
gocepat_item_07097,gocepat,gocepat_ord_03570,gocepat_prod_0013,3,7468818
gocepat_item_07098,gocepat,gocepat_ord_03570,gocepat_prod_0035,4,17901724
gocepat_item_07099,gocepat,gocepat_ord_03571,gocepat_prod_0002,3,1506446
gocepat_item_07100,gocepat,gocepat_ord_03571,gocepat_prod_0036,4,1795631
gocepat_item_07101,gocepat,gocepat_ord_03572,gocepat_prod_0008,2,2227434
gocepat_item_07102,gocepat,gocepat_ord_03573,gocepat_prod_0004,1,550259
gocepat_item_07103,gocepat,gocepat_ord_03573,gocepat_prod_0032,1,389214
gocepat_item_07104,gocepat,gocepat_ord_03574,gocepat_prod_0004,3,11005185
gocepat_item_07105,gocepat,gocepat_ord_03574,gocepat_prod_0033,4,16305456
gocepat_item_07106,gocepat,gocepat_ord_03575,gocepat_prod_0008,1,167058
gocepat_item_07107,gocepat,gocepat_ord_03576,gocepat_prod_0003,1,184497
gocepat_item_07108,gocepat,gocepat_ord_03576,gocepat_prod_0019,1,519837
gocepat_item_07109,gocepat,gocepat_ord_03577,gocepat_prod_0020,4,16394704
gocepat_item_07110,gocepat,gocepat_ord_03577,gocepat_prod_0028,2,5237550
gocepat_item_07111,gocepat,gocepat_ord_03577,gocepat_prod_0017,1,3516511
gocepat_item_07112,gocepat,gocepat_ord_03578,gocepat_prod_0005,3,199192
gocepat_item_07113,gocepat,gocepat_ord_03579,gocepat_prod_0020,1,4098676
gocepat_item_07114,gocepat,gocepat_ord_03579,gocepat_prod_0027,4,17843676
gocepat_item_07115,gocepat,gocepat_ord_03579,gocepat_prod_0002,4,13390628
gocepat_item_07116,gocepat,gocepat_ord_03580,gocepat_prod_0033,3,12229092
gocepat_item_07117,gocepat,gocepat_ord_03581,gocepat_prod_0039,2,7664882
gocepat_item_07118,gocepat,gocepat_ord_03581,gocepat_prod_0023,3,1048128
gocepat_item_07119,gocepat,gocepat_ord_03582,gocepat_prod_0011,4,13072188
gocepat_item_07120,gocepat,gocepat_ord_03582,gocepat_prod_0035,2,8950862
gocepat_item_07121,gocepat,gocepat_ord_03583,gocepat_prod_0021,2,5967988
gocepat_item_07122,gocepat,gocepat_ord_03583,gocepat_prod_0024,4,17634868
gocepat_item_07123,gocepat,gocepat_ord_03583,gocepat_prod_0014,2,7666840
gocepat_item_07124,gocepat,gocepat_ord_03584,gocepat_prod_0013,4,1493764
gocepat_item_07125,gocepat,gocepat_ord_03585,gocepat_prod_0018,4,13261992
gocepat_item_07126,gocepat,gocepat_ord_03585,gocepat_prod_0030,4,8661440
gocepat_item_07127,gocepat,gocepat_ord_03586,gocepat_prod_0011,4,1960828
gocepat_item_07128,gocepat,gocepat_ord_03587,gocepat_prod_0032,3,7784289
gocepat_item_07129,gocepat,gocepat_ord_03587,gocepat_prod_0030,2,4330720
gocepat_item_07130,gocepat,gocepat_ord_03588,gocepat_prod_0012,2,6264868
gocepat_item_07131,gocepat,gocepat_ord_03589,gocepat_prod_0032,1,2594763
gocepat_item_07132,gocepat,gocepat_ord_03589,gocepat_prod_0014,4,15333680
gocepat_item_07133,gocepat,gocepat_ord_03589,gocepat_prod_0026,3,8930130
gocepat_item_07134,gocepat,gocepat_ord_03590,gocepat_prod_0023,2,698752
gocepat_item_07135,gocepat,gocepat_ord_03590,gocepat_prod_0032,2,5189526
gocepat_item_07136,gocepat,gocepat_ord_03590,gocepat_prod_0026,2,5953420
gocepat_item_07137,gocepat,gocepat_ord_03591,gocepat_prod_0019,1,3465580
gocepat_item_07138,gocepat,gocepat_ord_03591,gocepat_prod_0019,4,13862320
gocepat_item_07139,gocepat,gocepat_ord_03591,gocepat_prod_0031,3,3602028
gocepat_item_07140,gocepat,gocepat_ord_03592,gocepat_prod_0010,3,88911
gocepat_item_07141,gocepat,gocepat_ord_03592,gocepat_prod_0011,1,490207
gocepat_item_07142,gocepat,gocepat_ord_03593,gocepat_prod_0004,4,14673580
gocepat_item_07143,gocepat,gocepat_ord_03593,gocepat_prod_0010,3,592743
gocepat_item_07144,gocepat,gocepat_ord_03593,gocepat_prod_0003,4,4919928
gocepat_item_07145,gocepat,gocepat_ord_03594,gocepat_prod_0031,3,3602028
gocepat_item_07146,gocepat,gocepat_ord_03594,gocepat_prod_0021,1,2983994
gocepat_item_07147,gocepat,gocepat_ord_03595,gocepat_prod_0023,4,1397504
gocepat_item_07148,gocepat,gocepat_ord_03595,gocepat_prod_0030,2,4330720
gocepat_item_07149,gocepat,gocepat_ord_03596,gocepat_prod_0004,3,11005185
gocepat_item_07150,gocepat,gocepat_ord_03596,gocepat_prod_0001,3,3655665
gocepat_item_07151,gocepat,gocepat_ord_03596,gocepat_prod_0036,3,8978157
gocepat_item_07152,gocepat,gocepat_ord_03597,gocepat_prod_0002,2,6695314
gocepat_item_07153,gocepat,gocepat_ord_03598,gocepat_prod_0018,2,994649
gocepat_item_07154,gocepat,gocepat_ord_03599,gocepat_prod_0017,2,7033022
gocepat_item_07155,gocepat,gocepat_ord_03599,gocepat_prod_0025,1,2522662
gocepat_item_07156,gocepat,gocepat_ord_03599,gocepat_prod_0027,3,13382757
gocepat_item_07157,gocepat,gocepat_ord_03600,gocepat_prod_0027,4,2676551
gocepat_item_07158,gocepat,gocepat_ord_03601,gocepat_prod_0002,2,6695314
gocepat_item_07159,gocepat,gocepat_ord_03601,gocepat_prod_0017,3,10549533
gocepat_item_07160,gocepat,gocepat_ord_03601,gocepat_prod_0036,4,11970876
gocepat_item_07161,gocepat,gocepat_ord_03602,gocepat_prod_0029,3,9369189
gocepat_item_07162,gocepat,gocepat_ord_03602,gocepat_prod_0023,3,1048128
gocepat_item_07163,gocepat,gocepat_ord_03603,gocepat_prod_0010,1,197581
gocepat_item_07164,gocepat,gocepat_ord_03604,gocepat_prod_0019,2,6931160
gocepat_item_07165,gocepat,gocepat_ord_03604,gocepat_prod_0026,2,5953420
gocepat_item_07166,gocepat,gocepat_ord_03605,gocepat_prod_0002,4,2008594
gocepat_item_07167,gocepat,gocepat_ord_03605,gocepat_prod_0033,1,611455
gocepat_item_07168,gocepat,gocepat_ord_03605,gocepat_prod_0005,4,265589
gocepat_item_07169,gocepat,gocepat_ord_03606,gocepat_prod_0004,4,14673580
gocepat_item_07170,gocepat,gocepat_ord_03606,gocepat_prod_0001,3,3655665
gocepat_item_07171,gocepat,gocepat_ord_03607,gocepat_prod_0035,1,4475431
gocepat_item_07172,gocepat,gocepat_ord_03607,gocepat_prod_0022,2,2573542
gocepat_item_07173,gocepat,gocepat_ord_03607,gocepat_prod_0039,4,15329764
gocepat_item_07174,gocepat,gocepat_ord_03608,gocepat_prod_0019,2,6931160
gocepat_item_07175,gocepat,gocepat_ord_03609,gocepat_prod_0024,2,8817434
gocepat_item_07176,gocepat,gocepat_ord_03609,gocepat_prod_0006,3,12323616
gocepat_item_07177,gocepat,gocepat_ord_03609,gocepat_prod_0025,2,5045324
gocepat_item_07178,gocepat,gocepat_ord_03610,gocepat_prod_0036,1,448908
gocepat_item_07179,gocepat,gocepat_ord_03610,gocepat_prod_0018,1,497325
gocepat_item_07180,gocepat,gocepat_ord_03611,gocepat_prod_0015,4,1759441
gocepat_item_07181,gocepat,gocepat_ord_03611,gocepat_prod_0011,1,490207
gocepat_item_07182,gocepat,gocepat_ord_03611,gocepat_prod_0027,3,2007414
gocepat_item_07183,gocepat,gocepat_ord_03612,gocepat_prod_0039,2,7664882
gocepat_item_07184,gocepat,gocepat_ord_03612,gocepat_prod_0015,2,5864804
gocepat_item_07185,gocepat,gocepat_ord_03613,gocepat_prod_0033,4,16305456
gocepat_item_07186,gocepat,gocepat_ord_03613,gocepat_prod_0005,1,442649
gocepat_item_07187,gocepat,gocepat_ord_03614,gocepat_prod_0027,4,17843676
gocepat_item_07188,gocepat,gocepat_ord_03614,gocepat_prod_0017,1,3516511
gocepat_item_07189,gocepat,gocepat_ord_03614,gocepat_prod_0017,2,7033022
gocepat_item_07190,gocepat,gocepat_ord_03615,gocepat_prod_0011,3,1470621
gocepat_item_07191,gocepat,gocepat_ord_03616,gocepat_prod_0002,4,2008594
gocepat_item_07192,gocepat,gocepat_ord_03617,gocepat_prod_0006,4,16431488
gocepat_item_07193,gocepat,gocepat_ord_03617,gocepat_prod_0039,2,7664882
gocepat_item_07194,gocepat,gocepat_ord_03617,gocepat_prod_0016,2,7637444
gocepat_item_07195,gocepat,gocepat_ord_03618,gocepat_prod_0005,3,1327947
gocepat_item_07196,gocepat,gocepat_ord_03619,gocepat_prod_0019,2,6931160
gocepat_item_07197,gocepat,gocepat_ord_03620,gocepat_prod_0014,1,3833420
gocepat_item_07198,gocepat,gocepat_ord_03620,gocepat_prod_0011,1,3268047
gocepat_item_07199,gocepat,gocepat_ord_03620,gocepat_prod_0014,1,3833420
gocepat_item_07200,gocepat,gocepat_ord_03621,gocepat_prod_0031,1,1200676
gocepat_item_07201,gocepat,gocepat_ord_03621,gocepat_prod_0004,2,7336790
gocepat_item_07202,gocepat,gocepat_ord_03622,gocepat_prod_0008,1,1113717
gocepat_item_07203,gocepat,gocepat_ord_03623,gocepat_prod_0016,4,15274888
gocepat_item_07204,gocepat,gocepat_ord_03623,gocepat_prod_0026,1,2976710
gocepat_item_07205,gocepat,gocepat_ord_03624,gocepat_prod_0037,1,2524918
gocepat_item_07206,gocepat,gocepat_ord_03625,gocepat_prod_0038,4,9596204
gocepat_item_07207,gocepat,gocepat_ord_03625,gocepat_prod_0011,1,3268047
gocepat_item_07208,gocepat,gocepat_ord_03625,gocepat_prod_0005,1,442649
gocepat_item_07209,gocepat,gocepat_ord_03626,gocepat_prod_0038,3,7197153
gocepat_item_07210,gocepat,gocepat_ord_03626,gocepat_prod_0026,1,2976710
gocepat_item_07211,gocepat,gocepat_ord_03627,gocepat_prod_0009,4,6758648
gocepat_item_07212,gocepat,gocepat_ord_03627,gocepat_prod_0017,1,3516511
gocepat_item_07213,gocepat,gocepat_ord_03627,gocepat_prod_0027,3,13382757
gocepat_item_07214,gocepat,gocepat_ord_03628,gocepat_prod_0026,4,1786026
gocepat_item_07215,gocepat,gocepat_ord_03628,gocepat_prod_0023,4,209626
gocepat_item_07216,gocepat,gocepat_ord_03628,gocepat_prod_0004,2,1100519
gocepat_item_07217,gocepat,gocepat_ord_03629,gocepat_prod_0008,2,2227434
gocepat_item_07218,gocepat,gocepat_ord_03629,gocepat_prod_0005,2,885298
gocepat_item_07219,gocepat,gocepat_ord_03629,gocepat_prod_0013,1,2489606
gocepat_item_07220,gocepat,gocepat_ord_03630,gocepat_prod_0028,4,1571265
gocepat_item_07221,gocepat,gocepat_ord_03630,gocepat_prod_0014,3,1725039
gocepat_item_07222,gocepat,gocepat_ord_03631,gocepat_prod_0007,1,2229921
gocepat_item_07223,gocepat,gocepat_ord_03632,gocepat_prod_0012,2,6264868
gocepat_item_07224,gocepat,gocepat_ord_03633,gocepat_prod_0028,4,10475100
gocepat_item_07225,gocepat,gocepat_ord_03633,gocepat_prod_0036,1,2992719
gocepat_item_07226,gocepat,gocepat_ord_03633,gocepat_prod_0002,1,3347657
gocepat_item_07227,gocepat,gocepat_ord_03634,gocepat_prod_0014,2,7666840
gocepat_item_07228,gocepat,gocepat_ord_03634,gocepat_prod_0030,1,2165360
gocepat_item_07229,gocepat,gocepat_ord_03635,gocepat_prod_0025,1,2522662
gocepat_item_07230,gocepat,gocepat_ord_03635,gocepat_prod_0008,2,2227434
gocepat_item_07231,gocepat,gocepat_ord_03635,gocepat_prod_0003,2,2459964
gocepat_item_07232,gocepat,gocepat_ord_03636,gocepat_prod_0014,3,11500260
gocepat_item_07233,gocepat,gocepat_ord_03636,gocepat_prod_0006,1,4107872
gocepat_item_07234,gocepat,gocepat_ord_03636,gocepat_prod_0025,4,10090648
gocepat_item_07235,gocepat,gocepat_ord_03637,gocepat_prod_0035,2,1342629
gocepat_item_07236,gocepat,gocepat_ord_03637,gocepat_prod_0016,1,572808
gocepat_item_07237,gocepat,gocepat_ord_03638,gocepat_prod_0031,2,2401352
gocepat_item_07238,gocepat,gocepat_ord_03638,gocepat_prod_0014,3,11500260
gocepat_item_07239,gocepat,gocepat_ord_03638,gocepat_prod_0029,2,6246126
gocepat_item_07240,gocepat,gocepat_ord_03639,gocepat_prod_0019,3,10396740
gocepat_item_07241,gocepat,gocepat_ord_03639,gocepat_prod_0002,4,13390628
gocepat_item_07242,gocepat,gocepat_ord_03639,gocepat_prod_0013,1,2489606
gocepat_item_07243,gocepat,gocepat_ord_03640,gocepat_prod_0021,4,11935976
gocepat_item_07244,gocepat,gocepat_ord_03640,gocepat_prod_0035,4,17901724
gocepat_item_07245,gocepat,gocepat_ord_03641,gocepat_prod_0037,3,7574754
gocepat_item_07246,gocepat,gocepat_ord_03641,gocepat_prod_0013,1,2489606
gocepat_item_07247,gocepat,gocepat_ord_03642,gocepat_prod_0024,2,8817434
gocepat_item_07248,gocepat,gocepat_ord_03643,gocepat_prod_0018,4,1989299
gocepat_item_07249,gocepat,gocepat_ord_03643,gocepat_prod_0012,4,1879460
gocepat_item_07250,gocepat,gocepat_ord_03644,gocepat_prod_0021,3,8951982
gocepat_item_07251,gocepat,gocepat_ord_03644,gocepat_prod_0023,4,1397504
gocepat_item_07252,gocepat,gocepat_ord_03644,gocepat_prod_0007,4,8919684
gocepat_item_07253,gocepat,gocepat_ord_03645,gocepat_prod_0015,2,5864804
gocepat_item_07254,gocepat,gocepat_ord_03646,gocepat_prod_0009,3,760348
gocepat_item_07255,gocepat,gocepat_ord_03646,gocepat_prod_0027,4,2676551
gocepat_item_07256,gocepat,gocepat_ord_03646,gocepat_prod_0025,4,1513597
gocepat_item_07257,gocepat,gocepat_ord_03647,gocepat_prod_0025,4,1513597
gocepat_item_07258,gocepat,gocepat_ord_03647,gocepat_prod_0037,4,1514951
gocepat_item_07259,gocepat,gocepat_ord_03648,gocepat_prod_0008,3,3341151
gocepat_item_07260,gocepat,gocepat_ord_03649,gocepat_prod_0024,3,1983923
gocepat_item_07261,gocepat,gocepat_ord_03649,gocepat_prod_0026,3,1339520
gocepat_item_07262,gocepat,gocepat_ord_03649,gocepat_prod_0020,4,2459206
gocepat_item_07263,gocepat,gocepat_ord_03650,gocepat_prod_0039,2,7664882
gocepat_item_07264,gocepat,gocepat_ord_03651,gocepat_prod_0038,3,1079573
gocepat_item_07265,gocepat,gocepat_ord_03651,gocepat_prod_0020,2,1229603
gocepat_item_07266,gocepat,gocepat_ord_03651,gocepat_prod_0014,4,2300052
gocepat_item_07267,gocepat,gocepat_ord_03652,gocepat_prod_0027,3,13382757
gocepat_item_07268,gocepat,gocepat_ord_03653,gocepat_prod_0039,1,3832441
gocepat_item_07269,gocepat,gocepat_ord_03653,gocepat_prod_0033,1,4076364
gocepat_item_07270,gocepat,gocepat_ord_03654,gocepat_prod_0038,3,7197153
gocepat_item_07271,gocepat,gocepat_ord_03654,gocepat_prod_0022,1,1286771
gocepat_item_07272,gocepat,gocepat_ord_03654,gocepat_prod_0005,3,1327947
gocepat_item_07273,gocepat,gocepat_ord_03655,gocepat_prod_0032,2,5189526
gocepat_item_07274,gocepat,gocepat_ord_03655,gocepat_prod_0020,1,4098676
gocepat_item_07275,gocepat,gocepat_ord_03655,gocepat_prod_0030,1,2165360
gocepat_item_07276,gocepat,gocepat_ord_03656,gocepat_prod_0036,1,2992719
gocepat_item_07277,gocepat,gocepat_ord_03656,gocepat_prod_0025,1,2522662
gocepat_item_07278,gocepat,gocepat_ord_03657,gocepat_prod_0014,3,11500260
gocepat_item_07279,gocepat,gocepat_ord_03658,gocepat_prod_0023,4,1397504
gocepat_item_07280,gocepat,gocepat_ord_03659,gocepat_prod_0026,2,893013
gocepat_item_07281,gocepat,gocepat_ord_03659,gocepat_prod_0019,2,1039674
gocepat_item_07282,gocepat,gocepat_ord_03660,gocepat_prod_0035,4,17901724
gocepat_item_07283,gocepat,gocepat_ord_03660,gocepat_prod_0016,1,3818722
gocepat_item_07284,gocepat,gocepat_ord_03660,gocepat_prod_0032,3,7784289
gocepat_item_07285,gocepat,gocepat_ord_03661,gocepat_prod_0024,2,1322615
gocepat_item_07286,gocepat,gocepat_ord_03661,gocepat_prod_0014,1,575013
gocepat_item_07287,gocepat,gocepat_ord_03662,gocepat_prod_0002,1,3347657
gocepat_item_07288,gocepat,gocepat_ord_03662,gocepat_prod_0029,2,6246126
gocepat_item_07289,gocepat,gocepat_ord_03662,gocepat_prod_0022,4,5147084
gocepat_item_07290,gocepat,gocepat_ord_03663,gocepat_prod_0029,4,12492252
gocepat_item_07291,gocepat,gocepat_ord_03663,gocepat_prod_0026,1,2976710
gocepat_item_07292,gocepat,gocepat_ord_03663,gocepat_prod_0029,1,3123063
gocepat_item_07293,gocepat,gocepat_ord_03664,gocepat_prod_0021,3,8951982
gocepat_item_07294,gocepat,gocepat_ord_03664,gocepat_prod_0001,3,3655665
gocepat_item_07295,gocepat,gocepat_ord_03664,gocepat_prod_0005,4,1770596
gocepat_item_07296,gocepat,gocepat_ord_03665,gocepat_prod_0032,4,10379052
gocepat_item_07297,gocepat,gocepat_ord_03665,gocepat_prod_0034,2,145194
gocepat_item_07298,gocepat,gocepat_ord_03665,gocepat_prod_0020,1,4098676
gocepat_item_07299,gocepat,gocepat_ord_03666,gocepat_prod_0039,3,11497323
gocepat_item_07300,gocepat,gocepat_ord_03666,gocepat_prod_0039,2,7664882
gocepat_item_07301,gocepat,gocepat_ord_03666,gocepat_prod_0024,2,8817434
gocepat_item_07302,gocepat,gocepat_ord_03667,gocepat_prod_0014,2,7666840
gocepat_item_07303,gocepat,gocepat_ord_03667,gocepat_prod_0038,3,7197153
gocepat_item_07304,gocepat,gocepat_ord_03668,gocepat_prod_0021,1,2983994
gocepat_item_07305,gocepat,gocepat_ord_03668,gocepat_prod_0025,4,10090648
gocepat_item_07306,gocepat,gocepat_ord_03668,gocepat_prod_0023,2,698752
gocepat_item_07307,gocepat,gocepat_ord_03669,gocepat_prod_0011,2,6536094
gocepat_item_07308,gocepat,gocepat_ord_03669,gocepat_prod_0019,1,3465580
gocepat_item_07309,gocepat,gocepat_ord_03669,gocepat_prod_0006,1,4107872
gocepat_item_07310,gocepat,gocepat_ord_03670,gocepat_prod_0022,1,1286771
gocepat_item_07311,gocepat,gocepat_ord_03670,gocepat_prod_0009,1,1689662
gocepat_item_07312,gocepat,gocepat_ord_03671,gocepat_prod_0025,3,7567986
gocepat_item_07313,gocepat,gocepat_ord_03671,gocepat_prod_0029,1,3123063
gocepat_item_07314,gocepat,gocepat_ord_03671,gocepat_prod_0014,1,3833420
gocepat_item_07315,gocepat,gocepat_ord_03672,gocepat_prod_0023,3,157219
gocepat_item_07316,gocepat,gocepat_ord_03673,gocepat_prod_0013,2,4979212
gocepat_item_07317,gocepat,gocepat_ord_03673,gocepat_prod_0029,1,3123063
gocepat_item_07318,gocepat,gocepat_ord_03674,gocepat_prod_0031,4,4802704
gocepat_item_07319,gocepat,gocepat_ord_03674,gocepat_prod_0035,4,17901724
gocepat_item_07320,gocepat,gocepat_ord_03675,gocepat_prod_0023,1,52406
gocepat_item_07321,gocepat,gocepat_ord_03675,gocepat_prod_0023,3,157219
gocepat_item_07322,gocepat,gocepat_ord_03676,gocepat_prod_0032,2,5189526
gocepat_item_07323,gocepat,gocepat_ord_03676,gocepat_prod_0033,3,12229092
gocepat_item_07324,gocepat,gocepat_ord_03677,gocepat_prod_0038,2,4798102
gocepat_item_07325,gocepat,gocepat_ord_03678,gocepat_prod_0008,3,501173
gocepat_item_07326,gocepat,gocepat_ord_03678,gocepat_prod_0036,4,1795631
gocepat_item_07327,gocepat,gocepat_ord_03678,gocepat_prod_0027,4,2676551
gocepat_item_07328,gocepat,gocepat_ord_03679,gocepat_prod_0036,1,2992719
gocepat_item_07329,gocepat,gocepat_ord_03679,gocepat_prod_0032,1,2594763
gocepat_item_07330,gocepat,gocepat_ord_03680,gocepat_prod_0024,3,13226151
gocepat_item_07331,gocepat,gocepat_ord_03680,gocepat_prod_0024,3,13226151
gocepat_item_07332,gocepat,gocepat_ord_03680,gocepat_prod_0021,3,8951982
gocepat_item_07333,gocepat,gocepat_ord_03681,gocepat_prod_0015,2,5864804
gocepat_item_07334,gocepat,gocepat_ord_03682,gocepat_prod_0036,1,2992719
gocepat_item_07335,gocepat,gocepat_ord_03682,gocepat_prod_0007,2,4459842
gocepat_item_07336,gocepat,gocepat_ord_03683,gocepat_prod_0014,2,1150026
gocepat_item_07337,gocepat,gocepat_ord_03683,gocepat_prod_0006,1,616181
gocepat_item_07338,gocepat,gocepat_ord_03683,gocepat_prod_0015,4,1759441
gocepat_item_07339,gocepat,gocepat_ord_03684,gocepat_prod_0021,3,8951982
gocepat_item_07340,gocepat,gocepat_ord_03685,gocepat_prod_0018,1,3315498
gocepat_item_07341,gocepat,gocepat_ord_03685,gocepat_prod_0031,4,4802704
gocepat_item_07342,gocepat,gocepat_ord_03685,gocepat_prod_0010,3,592743
gocepat_item_07343,gocepat,gocepat_ord_03686,gocepat_prod_0025,4,1513597
gocepat_item_07344,gocepat,gocepat_ord_03686,gocepat_prod_0035,4,2685259
gocepat_item_07345,gocepat,gocepat_ord_03686,gocepat_prod_0001,4,731133
gocepat_item_07346,gocepat,gocepat_ord_03687,gocepat_prod_0016,2,7637444
gocepat_item_07347,gocepat,gocepat_ord_03688,gocepat_prod_0011,4,13072188
gocepat_item_07348,gocepat,gocepat_ord_03688,gocepat_prod_0027,4,17843676
gocepat_item_07349,gocepat,gocepat_ord_03689,gocepat_prod_0011,3,9804141
gocepat_item_07350,gocepat,gocepat_ord_03689,gocepat_prod_0005,1,442649
gocepat_item_07351,gocepat,gocepat_ord_03689,gocepat_prod_0040,3,13164543
gocepat_item_07352,gocepat,gocepat_ord_03690,gocepat_prod_0037,4,10099672
gocepat_item_07353,gocepat,gocepat_ord_03691,gocepat_prod_0022,4,772063
gocepat_item_07354,gocepat,gocepat_ord_03692,gocepat_prod_0031,2,2401352
gocepat_item_07355,gocepat,gocepat_ord_03692,gocepat_prod_0014,1,3833420
gocepat_item_07356,gocepat,gocepat_ord_03693,gocepat_prod_0014,4,2300052
gocepat_item_07357,gocepat,gocepat_ord_03693,gocepat_prod_0012,1,469865
gocepat_item_07358,gocepat,gocepat_ord_03693,gocepat_prod_0026,1,446507
gocepat_item_07359,gocepat,gocepat_ord_03694,gocepat_prod_0021,3,8951982
