booking_id,company_id,traveler_id,travel_date,booking_status,booking_value_idr
jelajahid_ord_02512,jelajahid,jelajahid_cust_0096,2026-06-11,cancelled,2503689
jelajahid_ord_02529,jelajahid,jelajahid_cust_0059,2026-06-11,completed,5186270
jelajahid_ord_02530,jelajahid,jelajahid_cust_0332,2026-06-11,completed,12792307
jelajahid_ord_02532,jelajahid,jelajahid_cust_0020,2026-06-11,completed,9238377
jelajahid_ord_02549,jelajahid,jelajahid_cust_0054,2026-06-11,completed,2316335
jelajahid_ord_02573,jelajahid,jelajahid_cust_0049,2026-06-11,completed,21144420
jelajahid_ord_02574,jelajahid,jelajahid_cust_0214,2026-06-11,completed,7983329
jelajahid_ord_02584,jelajahid,jelajahid_cust_0240,2026-06-11,completed,13250727
jelajahid_ord_02588,jelajahid,jelajahid_cust_0105,2026-06-11,cancelled,2269633
jelajahid_ord_02349,jelajahid,jelajahid_cust_0031,2026-06-12,cancelled,4571307
jelajahid_ord_02363,jelajahid,jelajahid_cust_0334,2026-06-12,cancelled,1889850
jelajahid_ord_02412,jelajahid,jelajahid_cust_0037,2026-06-12,completed,10836259
jelajahid_ord_02423,jelajahid,jelajahid_cust_0033,2026-06-12,completed,10164567
jelajahid_ord_02444,jelajahid,jelajahid_cust_0329,2026-06-12,completed,20040645
jelajahid_ord_02447,jelajahid,jelajahid_cust_0207,2026-06-12,completed,11136537
jelajahid_ord_02460,jelajahid,jelajahid_cust_0070,2026-06-12,completed,12796984
jelajahid_ord_02481,jelajahid,jelajahid_cust_0201,2026-06-12,completed,12821563
jelajahid_ord_02514,jelajahid,jelajahid_cust_0234,2026-06-12,completed,10680135
jelajahid_ord_02521,jelajahid,jelajahid_cust_0254,2026-06-12,completed,12966133
jelajahid_ord_02542,jelajahid,jelajahid_cust_0137,2026-06-12,completed,23696348
jelajahid_ord_02580,jelajahid,jelajahid_cust_0015,2026-06-12,completed,2886932
jelajahid_ord_02599,jelajahid,jelajahid_cust_0161,2026-06-12,cancelled,3540917
jelajahid_ord_02342,jelajahid,jelajahid_cust_0270,2026-06-13,completed,15962592
jelajahid_ord_02361,jelajahid,jelajahid_cust_0242,2026-06-13,completed,10331288
jelajahid_ord_02397,jelajahid,jelajahid_cust_0092,2026-06-13,completed,17105324
jelajahid_ord_02429,jelajahid,jelajahid_cust_0334,2026-06-13,completed,18899468
jelajahid_ord_02531,jelajahid,jelajahid_cust_0182,2026-06-13,completed,27941184
jelajahid_ord_02557,jelajahid,jelajahid_cust_0042,2026-06-13,completed,13293090
jelajahid_ord_02341,jelajahid,jelajahid_cust_0260,2026-06-14,completed,846448
jelajahid_ord_02374,jelajahid,jelajahid_cust_0339,2026-06-14,cancelled,1732290
jelajahid_ord_02413,jelajahid,jelajahid_cust_0308,2026-06-14,completed,11262067
jelajahid_ord_02490,jelajahid,jelajahid_cust_0007,2026-06-14,completed,13416478
jelajahid_ord_02504,jelajahid,jelajahid_cust_0194,2026-06-14,completed,4274629
jelajahid_ord_02586,jelajahid,jelajahid_cust_0061,2026-06-14,cancelled,387268
jelajahid_ord_02359,jelajahid,jelajahid_cust_0320,2026-06-15,completed,7638508
jelajahid_ord_02364,jelajahid,jelajahid_cust_0165,2026-06-15,cancelled,4559531
jelajahid_ord_02392,jelajahid,jelajahid_cust_0318,2026-06-15,completed,4889838
jelajahid_ord_02401,jelajahid,jelajahid_cust_0185,2026-06-15,completed,9779676
jelajahid_ord_02467,jelajahid,jelajahid_cust_0177,2026-06-15,completed,4548081
jelajahid_ord_02480,jelajahid,jelajahid_cust_0196,2026-06-15,completed,9693836
jelajahid_ord_02517,jelajahid,jelajahid_cust_0304,2026-06-15,completed,6404418
jelajahid_ord_02536,jelajahid,jelajahid_cust_0226,2026-06-15,completed,7054916
jelajahid_ord_02550,jelajahid,jelajahid_cust_0009,2026-06-15,completed,25428538
jelajahid_ord_02551,jelajahid,jelajahid_cust_0072,2026-06-15,completed,23154624
jelajahid_ord_02570,jelajahid,jelajahid_cust_0033,2026-06-15,completed,11350989
jelajahid_ord_02345,jelajahid,jelajahid_cust_0188,2026-06-16,cancelled,3583292
jelajahid_ord_02355,jelajahid,jelajahid_cust_0142,2026-06-16,completed,1479534
jelajahid_ord_02371,jelajahid,jelajahid_cust_0276,2026-06-16,completed,10661790
jelajahid_ord_02380,jelajahid,jelajahid_cust_0066,2026-06-16,completed,16692514
jelajahid_ord_02389,jelajahid,jelajahid_cust_0245,2026-06-16,cancelled,1670481
jelajahid_ord_02453,jelajahid,jelajahid_cust_0119,2026-06-16,completed,7619085
jelajahid_ord_02454,jelajahid,jelajahid_cust_0141,2026-06-16,completed,6277150
jelajahid_ord_02464,jelajahid,jelajahid_cust_0310,2026-06-16,completed,19308614
jelajahid_ord_02518,jelajahid,jelajahid_cust_0276,2026-06-16,completed,12805933
jelajahid_ord_02554,jelajahid,jelajahid_cust_0130,2026-06-16,completed,5066848
jelajahid_ord_02566,jelajahid,jelajahid_cust_0186,2026-06-16,completed,4431030
jelajahid_ord_02593,jelajahid,jelajahid_cust_0178,2026-06-16,completed,1871402
jelajahid_ord_02597,jelajahid,jelajahid_cust_0027,2026-06-16,completed,5163570
jelajahid_ord_02395,jelajahid,jelajahid_cust_0122,2026-06-17,completed,35868245
jelajahid_ord_02432,jelajahid,jelajahid_cust_0241,2026-06-17,cancelled,1545829
jelajahid_ord_02487,jelajahid,jelajahid_cust_0098,2026-06-17,cancelled,1113845
jelajahid_ord_02523,jelajahid,jelajahid_cust_0120,2026-06-17,completed,16796635
jelajahid_ord_02581,jelajahid,jelajahid_cust_0253,2026-06-17,completed,28441092
jelajahid_ord_02381,jelajahid,jelajahid_cust_0302,2026-06-18,completed,7107860
jelajahid_ord_02415,jelajahid,jelajahid_cust_0078,2026-06-18,completed,8466586
jelajahid_ord_02441,jelajahid,jelajahid_cust_0151,2026-06-18,completed,12929876
jelajahid_ord_02482,jelajahid,jelajahid_cust_0259,2026-06-18,completed,5848267
jelajahid_ord_02501,jelajahid,jelajahid_cust_0011,2026-06-18,completed,17964462
jelajahid_ord_02534,jelajahid,jelajahid_cust_0211,2026-06-18,completed,24964724
jelajahid_ord_02351,jelajahid,jelajahid_cust_0039,2026-06-19,completed,3561631
jelajahid_ord_02358,jelajahid,jelajahid_cust_0063,2026-06-19,cancelled,4910539
jelajahid_ord_02377,jelajahid,jelajahid_cust_0328,2026-06-19,completed,10904486
jelajahid_ord_02394,jelajahid,jelajahid_cust_0320,2026-06-19,completed,21012033
jelajahid_ord_02416,jelajahid,jelajahid_cust_0176,2026-06-19,completed,7474641
jelajahid_ord_02435,jelajahid,jelajahid_cust_0194,2026-06-19,completed,10956656
jelajahid_ord_02436,jelajahid,jelajahid_cust_0039,2026-06-19,completed,26015421
jelajahid_ord_02443,jelajahid,jelajahid_cust_0282,2026-06-19,completed,18638999
jelajahid_ord_02451,jelajahid,jelajahid_cust_0009,2026-06-19,cancelled,1889850
jelajahid_ord_02456,jelajahid,jelajahid_cust_0298,2026-06-19,completed,1414905
jelajahid_ord_02473,jelajahid,jelajahid_cust_0176,2026-06-19,completed,3553930
jelajahid_ord_02513,jelajahid,jelajahid_cust_0335,2026-06-19,completed,12164201
jelajahid_ord_02548,jelajahid,jelajahid_cust_0326,2026-06-19,completed,6312183
jelajahid_ord_02559,jelajahid,jelajahid_cust_0349,2026-06-19,completed,2807103
jelajahid_ord_02571,jelajahid,jelajahid_cust_0146,2026-06-19,completed,4108573
jelajahid_ord_02575,jelajahid,jelajahid_cust_0262,2026-06-19,completed,21268330
jelajahid_ord_02457,jelajahid,jelajahid_cust_0181,2026-06-20,completed,7332007
jelajahid_ord_02465,jelajahid,jelajahid_cust_0245,2026-06-20,cancelled,508647
jelajahid_ord_02579,jelajahid,jelajahid_cust_0142,2026-06-20,completed,9993830
jelajahid_ord_02583,jelajahid,jelajahid_cust_0045,2026-06-20,cancelled,1104967
jelajahid_ord_02595,jelajahid,jelajahid_cust_0336,2026-06-20,completed,23755452
jelajahid_ord_02596,jelajahid,jelajahid_cust_0248,2026-06-20,completed,12944160
jelajahid_ord_02600,jelajahid,jelajahid_cust_0130,2026-06-20,completed,16876752
jelajahid_ord_02344,jelajahid,jelajahid_cust_0241,2026-06-21,completed,10815339
jelajahid_ord_02367,jelajahid,jelajahid_cust_0340,2026-06-21,cancelled,1145776
jelajahid_ord_02406,jelajahid,jelajahid_cust_0252,2026-06-21,completed,9160260
jelajahid_ord_02427,jelajahid,jelajahid_cust_0321,2026-06-21,completed,7929910
jelajahid_ord_02452,jelajahid,jelajahid_cust_0181,2026-06-21,cancelled,2652124
jelajahid_ord_02463,jelajahid,jelajahid_cust_0082,2026-06-21,completed,11335653
jelajahid_ord_02472,jelajahid,jelajahid_cust_0272,2026-06-21,completed,1852752
jelajahid_ord_02503,jelajahid,jelajahid_cust_0228,2026-06-21,cancelled,1321724
jelajahid_ord_02519,jelajahid,jelajahid_cust_0121,2026-06-21,completed,18246773
jelajahid_ord_02561,jelajahid,jelajahid_cust_0216,2026-06-21,completed,14240180
jelajahid_ord_02598,jelajahid,jelajahid_cust_0326,2026-06-21,completed,1909627
jelajahid_ord_02368,jelajahid,jelajahid_cust_0097,2026-06-22,cancelled,3204754
jelajahid_ord_02414,jelajahid,jelajahid_cust_0244,2026-06-22,cancelled,4974390
jelajahid_ord_02422,jelajahid,jelajahid_cust_0297,2026-06-22,completed,10005525
jelajahid_ord_02468,jelajahid,jelajahid_cust_0275,2026-06-22,completed,16736534
jelajahid_ord_02491,jelajahid,jelajahid_cust_0334,2026-06-22,completed,7424358
jelajahid_ord_02509,jelajahid,jelajahid_cust_0288,2026-06-22,completed,18605977
jelajahid_ord_02562,jelajahid,jelajahid_cust_0146,2026-06-22,completed,10578276
jelajahid_ord_02568,jelajahid,jelajahid_cust_0330,2026-06-22,cancelled,3541659
jelajahid_ord_02582,jelajahid,jelajahid_cust_0219,2026-06-22,completed,13703774
jelajahid_ord_02594,jelajahid,jelajahid_cust_0317,2026-06-22,completed,11777721
jelajahid_ord_02385,jelajahid,jelajahid_cust_0343,2026-06-23,cancelled,2785658
jelajahid_ord_02404,jelajahid,jelajahid_cust_0193,2026-06-23,completed,7617954
jelajahid_ord_02440,jelajahid,jelajahid_cust_0105,2026-06-23,completed,15766683
jelajahid_ord_02446,jelajahid,jelajahid_cust_0254,2026-06-23,completed,21706817
jelajahid_ord_02510,jelajahid,jelajahid_cust_0084,2026-06-23,completed,9745190
jelajahid_ord_02560,jelajahid,jelajahid_cust_0341,2026-06-23,completed,2959068
jelajahid_ord_02434,jelajahid,jelajahid_cust_0269,2026-06-24,completed,17969471
jelajahid_ord_02459,jelajahid,jelajahid_cust_0048,2026-06-24,completed,31342495
jelajahid_ord_02470,jelajahid,jelajahid_cust_0306,2026-06-24,completed,12944160
jelajahid_ord_02497,jelajahid,jelajahid_cust_0252,2026-06-24,completed,4315982
jelajahid_ord_02506,jelajahid,jelajahid_cust_0227,2026-06-24,completed,14246524
jelajahid_ord_02511,jelajahid,jelajahid_cust_0196,2026-06-24,completed,11924065
jelajahid_ord_02577,jelajahid,jelajahid_cust_0292,2026-06-24,completed,19220664
jelajahid_ord_02585,jelajahid,jelajahid_cust_0210,2026-06-24,completed,13213482
jelajahid_ord_02352,jelajahid,jelajahid_cust_0075,2026-06-25,completed,21944867
jelajahid_ord_02376,jelajahid,jelajahid_cust_0185,2026-06-25,completed,5066848
jelajahid_ord_02383,jelajahid,jelajahid_cust_0056,2026-06-25,completed,7240515
jelajahid_ord_02388,jelajahid,jelajahid_cust_0230,2026-06-25,completed,11520880
jelajahid_ord_02448,jelajahid,jelajahid_cust_0126,2026-06-25,completed,5728881
jelajahid_ord_02477,jelajahid,jelajahid_cust_0260,2026-06-25,cancelled,508647
jelajahid_ord_02522,jelajahid,jelajahid_cust_0126,2026-06-25,completed,27916724
jelajahid_ord_02526,jelajahid,jelajahid_cust_0273,2026-06-25,completed,3385792
jelajahid_ord_02555,jelajahid,jelajahid_cust_0071,2026-06-25,cancelled,1942088
jelajahid_ord_02357,jelajahid,jelajahid_cust_0175,2026-06-26,completed,16538151
jelajahid_ord_02360,jelajahid,jelajahid_cust_0077,2026-06-26,completed,5969924
jelajahid_ord_02372,jelajahid,jelajahid_cust_0051,2026-06-26,completed,3079459
jelajahid_ord_02430,jelajahid,jelajahid_cust_0235,2026-06-26,completed,9343968
jelajahid_ord_02474,jelajahid,jelajahid_cust_0142,2026-06-26,completed,14819860
jelajahid_ord_02587,jelajahid,jelajahid_cust_0281,2026-06-26,completed,15460484
jelajahid_ord_02366,jelajahid,jelajahid_cust_0052,2026-06-27,completed,10596992
jelajahid_ord_02382,jelajahid,jelajahid_cust_0254,2026-06-27,completed,4199666
jelajahid_ord_02462,jelajahid,jelajahid_cust_0315,2026-06-27,cancelled,2260528
jelajahid_ord_02469,jelajahid,jelajahid_cust_0218,2026-06-27,completed,21847833
jelajahid_ord_02471,jelajahid,jelajahid_cust_0042,2026-06-27,completed,2202874
jelajahid_ord_02475,jelajahid,jelajahid_cust_0179,2026-06-27,completed,3705504
jelajahid_ord_02484,jelajahid,jelajahid_cust_0320,2026-06-27,cancelled,1974643
jelajahid_ord_02485,jelajahid,jelajahid_cust_0270,2026-06-27,completed,14606612
jelajahid_ord_02515,jelajahid,jelajahid_cust_0279,2026-06-27,completed,5252196
jelajahid_ord_02525,jelajahid,jelajahid_cust_0053,2026-06-27,completed,15114204
jelajahid_ord_02535,jelajahid,jelajahid_cust_0016,2026-06-27,completed,18943505
jelajahid_ord_02556,jelajahid,jelajahid_cust_0081,2026-06-27,cancelled,629950
jelajahid_ord_02390,jelajahid,jelajahid_cust_0184,2026-06-28,completed,12598998
jelajahid_ord_02449,jelajahid,jelajahid_cust_0079,2026-06-28,completed,18174732
jelajahid_ord_02466,jelajahid,jelajahid_cust_0036,2026-06-28,completed,15792288
jelajahid_ord_02494,jelajahid,jelajahid_cust_0280,2026-06-28,completed,3153136
jelajahid_ord_02539,jelajahid,jelajahid_cust_0307,2026-06-28,cancelled,1889224
jelajahid_ord_02343,jelajahid,jelajahid_cust_0315,2026-06-29,completed,6670350
jelajahid_ord_02419,jelajahid,jelajahid_cust_0032,2026-06-29,completed,10684893
jelajahid_ord_02438,jelajahid,jelajahid_cust_0130,2026-06-29,completed,24296536
jelajahid_ord_02375,jelajahid,jelajahid_cust_0293,2026-06-30,completed,31453959
jelajahid_ord_02396,jelajahid,jelajahid_cust_0045,2026-06-30,completed,10924656
jelajahid_ord_02409,jelajahid,jelajahid_cust_0192,2026-06-30,completed,24019300
jelajahid_ord_02417,jelajahid,jelajahid_cust_0291,2026-06-30,cancelled,2086294
jelajahid_ord_02418,jelajahid,jelajahid_cust_0136,2026-06-30,completed,20172837
jelajahid_ord_02424,jelajahid,jelajahid_cust_0063,2026-06-30,completed,16933172
jelajahid_ord_02455,jelajahid,jelajahid_cust_0248,2026-06-30,cancelled,442417
jelajahid_ord_02589,jelajahid,jelajahid_cust_0290,2026-06-30,completed,9647204
jelajahid_ord_02607,jelajahid,jelajahid_cust_0242,2026-07-01,completed,5728881
jelajahid_ord_02657,jelajahid,jelajahid_cust_0341,2026-07-01,completed,11393281
jelajahid_ord_02681,jelajahid,jelajahid_cust_0206,2026-07-01,cancelled,354728
jelajahid_ord_02685,jelajahid,jelajahid_cust_0215,2026-07-01,completed,2949444
jelajahid_ord_02695,jelajahid,jelajahid_cust_0309,2026-07-01,completed,21466587
jelajahid_ord_02722,jelajahid,jelajahid_cust_0035,2026-07-01,cancelled,4348691
jelajahid_ord_02726,jelajahid,jelajahid_cust_0063,2026-07-01,cancelled,538148
jelajahid_ord_02738,jelajahid,jelajahid_cust_0053,2026-07-01,completed,5159758
jelajahid_ord_02785,jelajahid,jelajahid_cust_0050,2026-07-01,completed,10680135
jelajahid_ord_02801,jelajahid,jelajahid_cust_0177,2026-07-01,completed,19167776
jelajahid_ord_02831,jelajahid,jelajahid_cust_0032,2026-07-01,cancelled,1616669
jelajahid_ord_02609,jelajahid,jelajahid_cust_0068,2026-07-02,completed,6670350
jelajahid_ord_02626,jelajahid,jelajahid_cust_0225,2026-07-02,completed,26378214
jelajahid_ord_02654,jelajahid,jelajahid_cust_0343,2026-07-02,completed,9684878
jelajahid_ord_02674,jelajahid,jelajahid_cust_0341,2026-07-02,completed,21455938
jelajahid_ord_02795,jelajahid,jelajahid_cust_0013,2026-07-02,completed,18989441
jelajahid_ord_02809,jelajahid,jelajahid_cust_0331,2026-07-02,cancelled,843271
jelajahid_ord_02604,jelajahid,jelajahid_cust_0260,2026-07-03,cancelled,354728
jelajahid_ord_02621,jelajahid,jelajahid_cust_0290,2026-07-03,completed,10490467
jelajahid_ord_02637,jelajahid,jelajahid_cust_0201,2026-07-03,completed,3812958
jelajahid_ord_02640,jelajahid,jelajahid_cust_0191,2026-07-03,completed,3335175
jelajahid_ord_02650,jelajahid,jelajahid_cust_0338,2026-07-03,completed,3385792
jelajahid_ord_02671,jelajahid,jelajahid_cust_0115,2026-07-03,cancelled,2659833
jelajahid_ord_02832,jelajahid,jelajahid_cust_0126,2026-07-03,completed,17724120
jelajahid_ord_02837,jelajahid,jelajahid_cust_0195,2026-07-03,completed,11823307
jelajahid_ord_02643,jelajahid,jelajahid_cust_0297,2026-07-04,completed,12371541
jelajahid_ord_02732,jelajahid,jelajahid_cust_0337,2026-07-04,cancelled,2895103
jelajahid_ord_02747,jelajahid,jelajahid_cust_0032,2026-07-04,completed,17169868
jelajahid_ord_02622,jelajahid,jelajahid_cust_0321,2026-07-05,cancelled,636707
jelajahid_ord_02635,jelajahid,jelajahid_cust_0101,2026-07-05,completed,4244715
jelajahid_ord_02664,jelajahid,jelajahid_cust_0194,2026-07-05,completed,15960194
jelajahid_ord_02688,jelajahid,jelajahid_cust_0350,2026-07-05,completed,25278803
jelajahid_ord_02699,jelajahid,jelajahid_cust_0157,2026-07-05,completed,11330133
jelajahid_ord_02719,jelajahid,jelajahid_cust_0226,2026-07-05,cancelled,190007
jelajahid_ord_02733,jelajahid,jelajahid_cust_0349,2026-07-05,cancelled,1807388
jelajahid_ord_02794,jelajahid,jelajahid_cust_0168,2026-07-05,completed,18031757
jelajahid_ord_02812,jelajahid,jelajahid_cust_0292,2026-07-05,completed,13562901
jelajahid_ord_02614,jelajahid,jelajahid_cust_0266,2026-07-06,completed,18852223
jelajahid_ord_02618,jelajahid,jelajahid_cust_0333,2026-07-06,completed,5388896
jelajahid_ord_02631,jelajahid,jelajahid_cust_0278,2026-07-06,completed,18174706
jelajahid_ord_02641,jelajahid,jelajahid_cust_0238,2026-07-06,completed,7120090
jelajahid_ord_02667,jelajahid,jelajahid_cust_0246,2026-07-06,completed,34629665
jelajahid_ord_02701,jelajahid,jelajahid_cust_0001,2026-07-06,completed,7061008
jelajahid_ord_02724,jelajahid,jelajahid_cust_0302,2026-07-06,cancelled,629950
jelajahid_ord_02788,jelajahid,jelajahid_cust_0187,2026-07-06,cancelled,533090
jelajahid_ord_02602,jelajahid,jelajahid_cust_0237,2026-07-07,completed,11114895
jelajahid_ord_02655,jelajahid,jelajahid_cust_0114,2026-07-07,completed,10225528
jelajahid_ord_02741,jelajahid,jelajahid_cust_0345,2026-07-07,cancelled,387423
jelajahid_ord_02784,jelajahid,jelajahid_cust_0214,2026-07-07,completed,10661790
jelajahid_ord_02787,jelajahid,jelajahid_cust_0193,2026-07-07,completed,3712179
jelajahid_ord_02822,jelajahid,jelajahid_cust_0342,2026-07-07,completed,1576568
jelajahid_ord_02828,jelajahid,jelajahid_cust_0110,2026-07-07,completed,4110656
jelajahid_ord_02632,jelajahid,jelajahid_cust_0281,2026-07-08,completed,2055328
jelajahid_ord_02642,jelajahid,jelajahid_cust_0157,2026-07-08,cancelled,283391
jelajahid_ord_02646,jelajahid,jelajahid_cust_0295,2026-07-08,completed,4889838
jelajahid_ord_02673,jelajahid,jelajahid_cust_0279,2026-07-08,completed,983148
jelajahid_ord_02728,jelajahid,jelajahid_cust_0054,2026-07-08,completed,22646418
jelajahid_ord_02729,jelajahid,jelajahid_cust_0009,2026-07-08,completed,12504997
jelajahid_ord_02753,jelajahid,jelajahid_cust_0265,2026-07-08,completed,18458849
jelajahid_ord_02804,jelajahid,jelajahid_cust_0273,2026-07-08,completed,21700927
jelajahid_ord_02619,jelajahid,jelajahid_cust_0278,2026-07-09,completed,7191117
jelajahid_ord_02620,jelajahid,jelajahid_cust_0271,2026-07-09,completed,11350139
jelajahid_ord_02653,jelajahid,jelajahid_cust_0167,2026-07-09,completed,1414905
jelajahid_ord_02661,jelajahid,jelajahid_cust_0275,2026-07-09,completed,18532039
jelajahid_ord_02680,jelajahid,jelajahid_cust_0049,2026-07-09,completed,10661790
jelajahid_ord_02751,jelajahid,jelajahid_cust_0059,2026-07-09,completed,1966296
jelajahid_ord_02755,jelajahid,jelajahid_cust_0218,2026-07-09,cancelled,805373
jelajahid_ord_02786,jelajahid,jelajahid_cust_0346,2026-07-09,completed,1130327
jelajahid_ord_02820,jelajahid,jelajahid_cust_0015,2026-07-09,completed,8744236
jelajahid_ord_02636,jelajahid,jelajahid_cust_0325,2026-07-10,cancelled,664655
jelajahid_ord_02644,jelajahid,jelajahid_cust_0218,2026-07-10,completed,11350989
jelajahid_ord_02658,jelajahid,jelajahid_cust_0055,2026-07-10,completed,15441397
jelajahid_ord_02660,jelajahid,jelajahid_cust_0305,2026-07-10,completed,846448
jelajahid_ord_02675,jelajahid,jelajahid_cust_0055,2026-07-10,completed,16997026
jelajahid_ord_02682,jelajahid,jelajahid_cust_0022,2026-07-10,completed,32572836
jelajahid_ord_02717,jelajahid,jelajahid_cust_0007,2026-07-10,cancelled,3659915
jelajahid_ord_02792,jelajahid,jelajahid_cust_0059,2026-07-10,completed,24056434
jelajahid_ord_02833,jelajahid,jelajahid_cust_0031,2026-07-10,completed,1576568
jelajahid_ord_02648,jelajahid,jelajahid_cust_0330,2026-07-11,completed,7745355
jelajahid_ord_02662,jelajahid,jelajahid_cust_0293,2026-07-11,completed,4244715
jelajahid_ord_02707,jelajahid,jelajahid_cust_0237,2026-07-11,completed,30820540
jelajahid_ord_02748,jelajahid,jelajahid_cust_0045,2026-07-11,completed,4431030
jelajahid_ord_02762,jelajahid,jelajahid_cust_0309,2026-07-11,completed,26602913
jelajahid_ord_02767,jelajahid,jelajahid_cust_0226,2026-07-11,completed,5252443
jelajahid_ord_02771,jelajahid,jelajahid_cust_0050,2026-07-11,completed,6073778
jelajahid_ord_02813,jelajahid,jelajahid_cust_0273,2026-07-11,cancelled,1135099
jelajahid_ord_02830,jelajahid,jelajahid_cust_0238,2026-07-11,completed,27000863
jelajahid_ord_02615,jelajahid,jelajahid_cust_0175,2026-07-12,cancelled,1583185
jelajahid_ord_02616,jelajahid,jelajahid_cust_0241,2026-07-12,completed,15578554
jelajahid_ord_02676,jelajahid,jelajahid_cust_0325,2026-07-12,completed,12144176
jelajahid_ord_02693,jelajahid,jelajahid_cust_0298,2026-07-12,completed,11276973
jelajahid_ord_02704,jelajahid,jelajahid_cust_0263,2026-07-12,completed,788284
jelajahid_ord_02743,jelajahid,jelajahid_cust_0207,2026-07-12,completed,15235908
jelajahid_ord_02775,jelajahid,jelajahid_cust_0187,2026-07-12,cancelled,3561767
jelajahid_ord_02778,jelajahid,jelajahid_cust_0014,2026-07-12,completed,10359302
jelajahid_ord_02818,jelajahid,jelajahid_cust_0141,2026-07-12,completed,10005525
jelajahid_ord_02838,jelajahid,jelajahid_cust_0147,2026-07-12,cancelled,996415
jelajahid_ord_02605,jelajahid,jelajahid_cust_0179,2026-07-13,completed,12486205
jelajahid_ord_02623,jelajahid,jelajahid_cust_0097,2026-07-13,completed,6850502
jelajahid_ord_02677,jelajahid,jelajahid_cust_0026,2026-07-13,completed,7409930
jelajahid_ord_02683,jelajahid,jelajahid_cust_0318,2026-07-13,completed,9380889
jelajahid_ord_02684,jelajahid,jelajahid_cust_0072,2026-07-13,cancelled,1259900
jelajahid_ord_02710,jelajahid,jelajahid_cust_0277,2026-07-13,cancelled,1679201
jelajahid_ord_02714,jelajahid,jelajahid_cust_0187,2026-07-13,completed,11859122
jelajahid_ord_02718,jelajahid,jelajahid_cust_0084,2026-07-13,completed,19879628
jelajahid_ord_02750,jelajahid,jelajahid_cust_0326,2026-07-13,completed,14159066
jelajahid_ord_02777,jelajahid,jelajahid_cust_0154,2026-07-13,completed,4657693
jelajahid_ord_02606,jelajahid,jelajahid_cust_0266,2026-07-14,completed,15006880
jelajahid_ord_02629,jelajahid,jelajahid_cust_0237,2026-07-14,completed,6422981
jelajahid_ord_02630,jelajahid,jelajahid_cust_0064,2026-07-14,completed,7352802
jelajahid_ord_02652,jelajahid,jelajahid_cust_0255,2026-07-14,cancelled,212236
jelajahid_ord_02689,jelajahid,jelajahid_cust_0054,2026-07-14,completed,16569169
jelajahid_ord_02706,jelajahid,jelajahid_cust_0084,2026-07-14,completed,2260654
jelajahid_ord_02730,jelajahid,jelajahid_cust_0276,2026-07-14,completed,14883013
jelajahid_ord_02740,jelajahid,jelajahid_cust_0137,2026-07-14,completed,28031621
jelajahid_ord_02773,jelajahid,jelajahid_cust_0060,2026-07-14,completed,14246524
jelajahid_ord_02796,jelajahid,jelajahid_cust_0323,2026-07-14,completed,6245055
jelajahid_ord_02824,jelajahid,jelajahid_cust_0106,2026-07-14,completed,5314296
jelajahid_ord_02835,jelajahid,jelajahid_cust_0306,2026-07-14,completed,12266864
jelajahid_ord_02708,jelajahid,jelajahid_cust_0347,2026-07-15,completed,17965648
jelajahid_ord_02723,jelajahid,jelajahid_cust_0156,2026-07-15,cancelled,1602020
jelajahid_ord_02742,jelajahid,jelajahid_cust_0184,2026-07-15,cancelled,1100214
jelajahid_ord_02754,jelajahid,jelajahid_cust_0312,2026-07-15,completed,18768194
jelajahid_ord_02756,jelajahid,jelajahid_cust_0021,2026-07-15,completed,10113318
jelajahid_ord_02821,jelajahid,jelajahid_cust_0178,2026-07-15,completed,11792117
jelajahid_ord_02601,jelajahid,jelajahid_cust_0043,2026-07-16,completed,17876380
jelajahid_ord_02687,jelajahid,jelajahid_cust_0195,2026-07-16,completed,20244538
jelajahid_ord_02715,jelajahid,jelajahid_cust_0333,2026-07-16,completed,7592408
jelajahid_ord_02736,jelajahid,jelajahid_cust_0251,2026-07-16,cancelled,2870911
jelajahid_ord_02829,jelajahid,jelajahid_cust_0154,2026-07-16,cancelled,3519240
jelajahid_ord_02836,jelajahid,jelajahid_cust_0033,2026-07-16,completed,3932592
jelajahid_ord_02603,jelajahid,jelajahid_cust_0156,2026-07-17,completed,25438629
jelajahid_ord_02624,jelajahid,jelajahid_cust_0187,2026-07-17,cancelled,1720263
jelajahid_ord_02628,jelajahid,jelajahid_cust_0199,2026-07-17,completed,983148
jelajahid_ord_02634,jelajahid,jelajahid_cust_0151,2026-07-17,cancelled,462449
jelajahid_ord_02666,jelajahid,jelajahid_cust_0099,2026-07-17,completed,21735368
jelajahid_ord_02668,jelajahid,jelajahid_cust_0178,2026-07-17,completed,34352894
jelajahid_ord_02678,jelajahid,jelajahid_cust_0270,2026-07-17,completed,18279744
jelajahid_ord_02679,jelajahid,jelajahid_cust_0148,2026-07-17,completed,22525917
jelajahid_ord_02690,jelajahid,jelajahid_cust_0172,2026-07-17,completed,10521914
jelajahid_ord_02760,jelajahid,jelajahid_cust_0280,2026-07-17,completed,8862060
jelajahid_ord_02763,jelajahid,jelajahid_cust_0088,2026-07-17,completed,4526012
jelajahid_ord_02789,jelajahid,jelajahid_cust_0057,2026-07-17,completed,20563501
jelajahid_ord_02823,jelajahid,jelajahid_cust_0186,2026-07-17,completed,12794652
jelajahid_ord_02826,jelajahid,jelajahid_cust_0164,2026-07-17,completed,6068147
