stay_line_id,company_id,booking_id,package_id,guests,line_amount_idr
jelajahid_item_04686,jelajahid,jelajahid_ord_02337,jelajahid_prod_0030,2,4889838
jelajahid_item_04687,jelajahid,jelajahid_ord_02338,jelajahid_prod_0018,2,7557102
jelajahid_item_04688,jelajahid,jelajahid_ord_02338,jelajahid_prod_0003,4,1889272
jelajahid_item_04689,jelajahid,jelajahid_ord_02338,jelajahid_prod_0002,4,16933172
jelajahid_item_04690,jelajahid,jelajahid_ord_02339,jelajahid_prod_0021,3,11426931
jelajahid_item_04691,jelajahid,jelajahid_ord_02340,jelajahid_prod_0013,4,3153136
jelajahid_item_04692,jelajahid,jelajahid_ord_02340,jelajahid_prod_0005,4,7411008
jelajahid_item_04693,jelajahid,jelajahid_ord_02341,jelajahid_prod_0029,1,846448
jelajahid_item_04694,jelajahid,jelajahid_ord_02342,jelajahid_prod_0032,1,1142732
jelajahid_item_04695,jelajahid,jelajahid_ord_02342,jelajahid_prod_0015,4,14819860
jelajahid_item_04696,jelajahid,jelajahid_ord_02343,jelajahid_prod_0033,2,6670350
jelajahid_item_04697,jelajahid,jelajahid_ord_02344,jelajahid_prod_0027,2,7424358
jelajahid_item_04698,jelajahid,jelajahid_ord_02344,jelajahid_prod_0024,3,3390981
jelajahid_item_04699,jelajahid,jelajahid_ord_02345,jelajahid_prod_0033,3,1500829
jelajahid_item_04700,jelajahid,jelajahid_ord_02345,jelajahid_prod_0035,2,970812
jelajahid_item_04701,jelajahid,jelajahid_ord_02345,jelajahid_prod_0005,4,1111651
jelajahid_item_04702,jelajahid,jelajahid_ord_02346,jelajahid_prod_0016,4,13701004
jelajahid_item_04703,jelajahid,jelajahid_ord_02347,jelajahid_prod_0022,4,7638508
jelajahid_item_04704,jelajahid,jelajahid_ord_02348,jelajahid_prod_0012,4,4110656
jelajahid_item_04705,jelajahid,jelajahid_ord_02348,jelajahid_prod_0010,3,10684893
jelajahid_item_04706,jelajahid,jelajahid_ord_02348,jelajahid_prod_0016,1,3425251
jelajahid_item_04707,jelajahid,jelajahid_ord_02349,jelajahid_prod_0026,4,2681457
jelajahid_item_04708,jelajahid,jelajahid_ord_02349,jelajahid_prod_0007,3,1889850
jelajahid_item_04709,jelajahid,jelajahid_ord_02350,jelajahid_prod_0009,2,7120090
jelajahid_item_04710,jelajahid,jelajahid_ord_02350,jelajahid_prod_0011,3,2949444
jelajahid_item_04711,jelajahid,jelajahid_ord_02351,jelajahid_prod_0010,1,3561631
jelajahid_item_04712,jelajahid,jelajahid_ord_02352,jelajahid_prod_0035,3,9708120
jelajahid_item_04713,jelajahid,jelajahid_ord_02352,jelajahid_prod_0001,4,8811496
jelajahid_item_04714,jelajahid,jelajahid_ord_02352,jelajahid_prod_0016,1,3425251
jelajahid_item_04715,jelajahid,jelajahid_ord_02353,jelajahid_prod_0011,3,2949444
jelajahid_item_04716,jelajahid,jelajahid_ord_02353,jelajahid_prod_0034,3,2219301
jelajahid_item_04717,jelajahid,jelajahid_ord_02354,jelajahid_prod_0001,3,6608622
jelajahid_item_04718,jelajahid,jelajahid_ord_02355,jelajahid_prod_0034,2,1479534
jelajahid_item_04719,jelajahid,jelajahid_ord_02356,jelajahid_prod_0006,2,1077951
jelajahid_item_04720,jelajahid,jelajahid_ord_02356,jelajahid_prod_0002,3,1904982
jelajahid_item_04721,jelajahid,jelajahid_ord_02356,jelajahid_prod_0023,1,533090
jelajahid_item_04722,jelajahid,jelajahid_ord_02357,jelajahid_prod_0004,4,10327140
jelajahid_item_04723,jelajahid,jelajahid_ord_02357,jelajahid_prod_0011,2,1966296
jelajahid_item_04724,jelajahid,jelajahid_ord_02357,jelajahid_prod_0019,3,4244715
jelajahid_item_04725,jelajahid,jelajahid_ord_02358,jelajahid_prod_0028,4,2658618
jelajahid_item_04726,jelajahid,jelajahid_ord_02358,jelajahid_prod_0006,3,1616927
jelajahid_item_04727,jelajahid,jelajahid_ord_02358,jelajahid_prod_0002,1,634994
jelajahid_item_04728,jelajahid,jelajahid_ord_02359,jelajahid_prod_0022,4,7638508
jelajahid_item_04729,jelajahid,jelajahid_ord_02360,jelajahid_prod_0012,3,3082992
jelajahid_item_04730,jelajahid,jelajahid_ord_02360,jelajahid_prod_0031,2,2886932
jelajahid_item_04731,jelajahid,jelajahid_ord_02361,jelajahid_prod_0014,4,10331288
jelajahid_item_04732,jelajahid,jelajahid_ord_02362,jelajahid_prod_0010,1,3561631
jelajahid_item_04733,jelajahid,jelajahid_ord_02362,jelajahid_prod_0005,1,1852752
jelajahid_item_04734,jelajahid,jelajahid_ord_02362,jelajahid_prod_0030,3,7334757
jelajahid_item_04735,jelajahid,jelajahid_ord_02363,jelajahid_prod_0007,3,1889850
jelajahid_item_04736,jelajahid,jelajahid_ord_02364,jelajahid_prod_0006,4,2155903
jelajahid_item_04737,jelajahid,jelajahid_ord_02364,jelajahid_prod_0021,4,2285386
jelajahid_item_04738,jelajahid,jelajahid_ord_02364,jelajahid_prod_0013,1,118243
jelajahid_item_04739,jelajahid,jelajahid_ord_02365,jelajahid_prod_0007,3,1889850
jelajahid_item_04740,jelajahid,jelajahid_ord_02365,jelajahid_prod_0033,4,2001105
jelajahid_item_04741,jelajahid,jelajahid_ord_02366,jelajahid_prod_0011,2,1966296
jelajahid_item_04742,jelajahid,jelajahid_ord_02366,jelajahid_prod_0028,1,4431030
jelajahid_item_04743,jelajahid,jelajahid_ord_02366,jelajahid_prod_0007,1,4199666
jelajahid_item_04744,jelajahid,jelajahid_ord_02367,jelajahid_prod_0022,4,1145776
jelajahid_item_04745,jelajahid,jelajahid_ord_02368,jelajahid_prod_0009,3,1602020
jelajahid_item_04746,jelajahid,jelajahid_ord_02368,jelajahid_prod_0010,3,1602734
jelajahid_item_04747,jelajahid,jelajahid_ord_02369,jelajahid_prod_0019,1,1414905
jelajahid_item_04748,jelajahid,jelajahid_ord_02369,jelajahid_prod_0022,3,5728881
jelajahid_item_04749,jelajahid,jelajahid_ord_02370,jelajahid_prod_0003,1,472318
jelajahid_item_04750,jelajahid,jelajahid_ord_02370,jelajahid_prod_0026,4,17876380
jelajahid_item_04751,jelajahid,jelajahid_ord_02370,jelajahid_prod_0005,1,1852752
jelajahid_item_04752,jelajahid,jelajahid_ord_02371,jelajahid_prod_0023,3,10661790
jelajahid_item_04753,jelajahid,jelajahid_ord_02372,jelajahid_prod_0020,1,3079459
jelajahid_item_04754,jelajahid,jelajahid_ord_02373,jelajahid_prod_0032,2,342820
jelajahid_item_04755,jelajahid,jelajahid_ord_02373,jelajahid_prod_0017,2,1135099
jelajahid_item_04756,jelajahid,jelajahid_ord_02373,jelajahid_prod_0026,4,2681457
jelajahid_item_04757,jelajahid,jelajahid_ord_02374,jelajahid_prod_0014,3,1162270
jelajahid_item_04758,jelajahid,jelajahid_ord_02374,jelajahid_prod_0008,3,570020
jelajahid_item_04759,jelajahid,jelajahid_ord_02375,jelajahid_prod_0019,4,5659620
jelajahid_item_04760,jelajahid,jelajahid_ord_02375,jelajahid_prod_0018,4,15114204
jelajahid_item_04761,jelajahid,jelajahid_ord_02375,jelajahid_prod_0009,3,10680135
jelajahid_item_04762,jelajahid,jelajahid_ord_02376,jelajahid_prod_0008,4,5066848
jelajahid_item_04763,jelajahid,jelajahid_ord_02377,jelajahid_prod_0011,2,1966296
jelajahid_item_04764,jelajahid,jelajahid_ord_02377,jelajahid_prod_0026,2,8938190
jelajahid_item_04765,jelajahid,jelajahid_ord_02378,jelajahid_prod_0026,1,4469095
jelajahid_item_04766,jelajahid,jelajahid_ord_02378,jelajahid_prod_0010,3,10684893
jelajahid_item_04767,jelajahid,jelajahid_ord_02378,jelajahid_prod_0030,1,2444919
jelajahid_item_04768,jelajahid,jelajahid_ord_02379,jelajahid_prod_0012,2,2055328
jelajahid_item_04769,jelajahid,jelajahid_ord_02379,jelajahid_prod_0024,1,1130327
jelajahid_item_04770,jelajahid,jelajahid_ord_02379,jelajahid_prod_0030,3,7334757
jelajahid_item_04771,jelajahid,jelajahid_ord_02380,jelajahid_prod_0029,4,3385792
jelajahid_item_04772,jelajahid,jelajahid_ord_02380,jelajahid_prod_0014,3,7748466
jelajahid_item_04773,jelajahid,jelajahid_ord_02380,jelajahid_prod_0005,3,5558256
jelajahid_item_04774,jelajahid,jelajahid_ord_02381,jelajahid_prod_0023,2,7107860
jelajahid_item_04775,jelajahid,jelajahid_ord_02382,jelajahid_prod_0007,1,4199666
jelajahid_item_04776,jelajahid,jelajahid_ord_02383,jelajahid_prod_0008,1,1266712
jelajahid_item_04777,jelajahid,jelajahid_ord_02383,jelajahid_prod_0014,1,2582822
jelajahid_item_04778,jelajahid,jelajahid_ord_02383,jelajahid_prod_0024,3,3390981
jelajahid_item_04779,jelajahid,jelajahid_ord_02384,jelajahid_prod_0025,2,1871402
jelajahid_item_04780,jelajahid,jelajahid_ord_02384,jelajahid_prod_0006,4,14372684
jelajahid_item_04781,jelajahid,jelajahid_ord_02384,jelajahid_prod_0035,4,12944160
jelajahid_item_04782,jelajahid,jelajahid_ord_02385,jelajahid_prod_0029,4,507869
jelajahid_item_04783,jelajahid,jelajahid_ord_02385,jelajahid_prod_0001,2,660862
jelajahid_item_04784,jelajahid,jelajahid_ord_02385,jelajahid_prod_0006,3,1616927
jelajahid_item_04785,jelajahid,jelajahid_ord_02386,jelajahid_prod_0003,4,1889272
jelajahid_item_04786,jelajahid,jelajahid_ord_02386,jelajahid_prod_0021,4,15235908
jelajahid_item_04787,jelajahid,jelajahid_ord_02387,jelajahid_prod_0032,4,4570928
jelajahid_item_04788,jelajahid,jelajahid_ord_02388,jelajahid_prod_0008,1,1266712
jelajahid_item_04789,jelajahid,jelajahid_ord_02388,jelajahid_prod_0027,2,7424358
jelajahid_item_04790,jelajahid,jelajahid_ord_02388,jelajahid_prod_0019,2,2829810
jelajahid_item_04791,jelajahid,jelajahid_ord_02389,jelajahid_prod_0027,3,1670481
jelajahid_item_04792,jelajahid,jelajahid_ord_02390,jelajahid_prod_0007,3,12598998
jelajahid_item_04793,jelajahid,jelajahid_ord_02391,jelajahid_prod_0031,3,4330398
jelajahid_item_04794,jelajahid,jelajahid_ord_02391,jelajahid_prod_0024,4,4521308
jelajahid_item_04795,jelajahid,jelajahid_ord_02391,jelajahid_prod_0022,1,1909627
jelajahid_item_04796,jelajahid,jelajahid_ord_02392,jelajahid_prod_0030,2,4889838
jelajahid_item_04797,jelajahid,jelajahid_ord_02393,jelajahid_prod_0010,1,3561631
jelajahid_item_04798,jelajahid,jelajahid_ord_02393,jelajahid_prod_0009,4,14240180
jelajahid_item_04799,jelajahid,jelajahid_ord_02393,jelajahid_prod_0022,1,1909627
jelajahid_item_04800,jelajahid,jelajahid_ord_02394,jelajahid_prod_0004,4,10327140
jelajahid_item_04801,jelajahid,jelajahid_ord_02394,jelajahid_prod_0010,3,10684893
jelajahid_item_04802,jelajahid,jelajahid_ord_02395,jelajahid_prod_0007,4,16798664
jelajahid_item_04803,jelajahid,jelajahid_ord_02395,jelajahid_prod_0033,4,13340700
jelajahid_item_04804,jelajahid,jelajahid_ord_02395,jelajahid_prod_0022,3,5728881
jelajahid_item_04805,jelajahid,jelajahid_ord_02396,jelajahid_prod_0001,4,8811496
jelajahid_item_04806,jelajahid,jelajahid_ord_02396,jelajahid_prod_0008,1,1266712
jelajahid_item_04807,jelajahid,jelajahid_ord_02396,jelajahid_prod_0029,1,846448
jelajahid_item_04808,jelajahid,jelajahid_ord_02397,jelajahid_prod_0032,2,2285464
jelajahid_item_04809,jelajahid,jelajahid_ord_02397,jelajahid_prod_0015,4,14819860
jelajahid_item_04810,jelajahid,jelajahid_ord_02398,jelajahid_prod_0008,1,1266712
jelajahid_item_04811,jelajahid,jelajahid_ord_02398,jelajahid_prod_0033,3,10005525
jelajahid_item_04812,jelajahid,jelajahid_ord_02399,jelajahid_prod_0001,1,2202874
jelajahid_item_04813,jelajahid,jelajahid_ord_02399,jelajahid_prod_0004,3,7745355
jelajahid_item_04814,jelajahid,jelajahid_ord_02399,jelajahid_prod_0014,2,5165644
jelajahid_item_04815,jelajahid,jelajahid_ord_02400,jelajahid_prod_0015,3,11114895
jelajahid_item_04816,jelajahid,jelajahid_ord_02400,jelajahid_prod_0008,2,2533424
jelajahid_item_04817,jelajahid,jelajahid_ord_02401,jelajahid_prod_0030,4,9779676
jelajahid_item_04818,jelajahid,jelajahid_ord_02402,jelajahid_prod_0033,2,6670350
jelajahid_item_04819,jelajahid,jelajahid_ord_02402,jelajahid_prod_0018,1,3778551
jelajahid_item_04820,jelajahid,jelajahid_ord_02402,jelajahid_prod_0028,2,8862060
jelajahid_item_04821,jelajahid,jelajahid_ord_02403,jelajahid_prod_0019,1,1414905
jelajahid_item_04822,jelajahid,jelajahid_ord_02403,jelajahid_prod_0007,3,12598998
jelajahid_item_04823,jelajahid,jelajahid_ord_02404,jelajahid_prod_0021,2,7617954
jelajahid_item_04824,jelajahid,jelajahid_ord_02405,jelajahid_prod_0011,2,294944
jelajahid_item_04825,jelajahid,jelajahid_ord_02406,jelajahid_prod_0004,3,7745355
jelajahid_item_04826,jelajahid,jelajahid_ord_02406,jelajahid_prod_0019,1,1414905
jelajahid_item_04827,jelajahid,jelajahid_ord_02407,jelajahid_prod_0015,1,3704965
jelajahid_item_04828,jelajahid,jelajahid_ord_02407,jelajahid_prod_0012,1,1027664
jelajahid_item_04829,jelajahid,jelajahid_ord_02407,jelajahid_prod_0012,1,1027664
jelajahid_item_04830,jelajahid,jelajahid_ord_02408,jelajahid_prod_0026,2,1340729
jelajahid_item_04831,jelajahid,jelajahid_ord_02408,jelajahid_prod_0010,4,2136979
jelajahid_item_04832,jelajahid,jelajahid_ord_02409,jelajahid_prod_0022,1,1909627
jelajahid_item_04833,jelajahid,jelajahid_ord_02409,jelajahid_prod_0026,4,17876380
jelajahid_item_04834,jelajahid,jelajahid_ord_02409,jelajahid_prod_0002,1,4233293
jelajahid_item_04835,jelajahid,jelajahid_ord_02410,jelajahid_prod_0011,2,294944
jelajahid_item_04836,jelajahid,jelajahid_ord_02410,jelajahid_prod_0024,4,678196
jelajahid_item_04837,jelajahid,jelajahid_ord_02411,jelajahid_prod_0012,2,2055328
jelajahid_item_04838,jelajahid,jelajahid_ord_02412,jelajahid_prod_0016,1,3425251
jelajahid_item_04839,jelajahid,jelajahid_ord_02412,jelajahid_prod_0005,4,7411008
jelajahid_item_04840,jelajahid,jelajahid_ord_02413,jelajahid_prod_0018,2,7557102
jelajahid_item_04841,jelajahid,jelajahid_ord_02413,jelajahid_prod_0015,1,3704965
jelajahid_item_04842,jelajahid,jelajahid_ord_02414,jelajahid_prod_0006,4,2155903
jelajahid_item_04843,jelajahid,jelajahid_ord_02414,jelajahid_prod_0020,4,1847675
jelajahid_item_04844,jelajahid,jelajahid_ord_02414,jelajahid_prod_0035,2,970812
jelajahid_item_04845,jelajahid,jelajahid_ord_02415,jelajahid_prod_0002,2,8466586
jelajahid_item_04846,jelajahid,jelajahid_ord_02416,jelajahid_prod_0009,1,3560045
jelajahid_item_04847,jelajahid,jelajahid_ord_02416,jelajahid_prod_0012,1,1027664
jelajahid_item_04848,jelajahid,jelajahid_ord_02416,jelajahid_prod_0031,2,2886932
jelajahid_item_04849,jelajahid,jelajahid_ord_02417,jelajahid_prod_0017,3,1702648
jelajahid_item_04850,jelajahid,jelajahid_ord_02417,jelajahid_prod_0019,1,212236
jelajahid_item_04851,jelajahid,jelajahid_ord_02417,jelajahid_prod_0032,1,171410
jelajahid_item_04852,jelajahid,jelajahid_ord_02418,jelajahid_prod_0023,2,7107860
jelajahid_item_04853,jelajahid,jelajahid_ord_02418,jelajahid_prod_0032,2,2285464
jelajahid_item_04854,jelajahid,jelajahid_ord_02418,jelajahid_prod_0006,3,10779513
jelajahid_item_04855,jelajahid,jelajahid_ord_02419,jelajahid_prod_0010,3,10684893
jelajahid_item_04856,jelajahid,jelajahid_ord_02420,jelajahid_prod_0013,2,1576568
jelajahid_item_04857,jelajahid,jelajahid_ord_02421,jelajahid_prod_0029,1,846448
jelajahid_item_04858,jelajahid,jelajahid_ord_02422,jelajahid_prod_0033,3,10005525
jelajahid_item_04859,jelajahid,jelajahid_ord_02423,jelajahid_prod_0030,3,7334757
jelajahid_item_04860,jelajahid,jelajahid_ord_02423,jelajahid_prod_0019,2,2829810
jelajahid_item_04861,jelajahid,jelajahid_ord_02424,jelajahid_prod_0002,4,16933172
jelajahid_item_04862,jelajahid,jelajahid_ord_02425,jelajahid_prod_0035,4,12944160
jelajahid_item_04863,jelajahid,jelajahid_ord_02425,jelajahid_prod_0027,1,3712179
jelajahid_item_04864,jelajahid,jelajahid_ord_02425,jelajahid_prod_0029,4,3385792
jelajahid_item_04865,jelajahid,jelajahid_ord_02426,jelajahid_prod_0012,4,4110656
jelajahid_item_04866,jelajahid,jelajahid_ord_02427,jelajahid_prod_0012,4,4110656
jelajahid_item_04867,jelajahid,jelajahid_ord_02427,jelajahid_prod_0022,2,3819254
jelajahid_item_04868,jelajahid,jelajahid_ord_02428,jelajahid_prod_0012,2,2055328
jelajahid_item_04869,jelajahid,jelajahid_ord_02428,jelajahid_prod_0025,1,935701
jelajahid_item_04870,jelajahid,jelajahid_ord_02428,jelajahid_prod_0028,2,8862060
jelajahid_item_04871,jelajahid,jelajahid_ord_02429,jelajahid_prod_0011,2,1966296
jelajahid_item_04872,jelajahid,jelajahid_ord_02429,jelajahid_prod_0002,4,16933172
jelajahid_item_04873,jelajahid,jelajahid_ord_02430,jelajahid_prod_0003,2,944636
jelajahid_item_04874,jelajahid,jelajahid_ord_02430,jelajahid_prod_0007,2,8399332
jelajahid_item_04875,jelajahid,jelajahid_ord_02431,jelajahid_prod_0001,2,4405748
jelajahid_item_04876,jelajahid,jelajahid_ord_02431,jelajahid_prod_0035,3,9708120
jelajahid_item_04877,jelajahid,jelajahid_ord_02431,jelajahid_prod_0006,4,14372684
jelajahid_item_04878,jelajahid,jelajahid_ord_02432,jelajahid_prod_0031,1,216520
jelajahid_item_04879,jelajahid,jelajahid_ord_02432,jelajahid_prod_0028,2,1329309
jelajahid_item_04880,jelajahid,jelajahid_ord_02433,jelajahid_prod_0016,2,6850502
jelajahid_item_04881,jelajahid,jelajahid_ord_02433,jelajahid_prod_0014,4,10331288
jelajahid_item_04882,jelajahid,jelajahid_ord_02433,jelajahid_prod_0014,3,7748466
jelajahid_item_04883,jelajahid,jelajahid_ord_02434,jelajahid_prod_0020,4,12317836
jelajahid_item_04884,jelajahid,jelajahid_ord_02434,jelajahid_prod_0024,2,2260654
jelajahid_item_04885,jelajahid,jelajahid_ord_02434,jelajahid_prod_0024,3,3390981
jelajahid_item_04886,jelajahid,jelajahid_ord_02435,jelajahid_prod_0005,1,1852752
jelajahid_item_04887,jelajahid,jelajahid_ord_02435,jelajahid_prod_0005,4,7411008
jelajahid_item_04888,jelajahid,jelajahid_ord_02435,jelajahid_prod_0029,2,1692896
jelajahid_item_04889,jelajahid,jelajahid_ord_02436,jelajahid_prod_0021,4,15235908
jelajahid_item_04890,jelajahid,jelajahid_ord_02436,jelajahid_prod_0006,3,10779513
jelajahid_item_04891,jelajahid,jelajahid_ord_02437,jelajahid_prod_0010,2,7123262
jelajahid_item_04892,jelajahid,jelajahid_ord_02438,jelajahid_prod_0010,3,10684893
jelajahid_item_04893,jelajahid,jelajahid_ord_02438,jelajahid_prod_0024,2,2260654
jelajahid_item_04894,jelajahid,jelajahid_ord_02438,jelajahid_prod_0017,3,11350989
jelajahid_item_04895,jelajahid,jelajahid_ord_02439,jelajahid_prod_0017,1,3783663
jelajahid_item_04896,jelajahid,jelajahid_ord_02440,jelajahid_prod_0028,1,4431030
jelajahid_item_04897,jelajahid,jelajahid_ord_02440,jelajahid_prod_0018,3,11335653
jelajahid_item_04898,jelajahid,jelajahid_ord_02441,jelajahid_prod_0022,4,7638508
jelajahid_item_04899,jelajahid,jelajahid_ord_02441,jelajahid_prod_0012,2,2055328
jelajahid_item_04900,jelajahid,jelajahid_ord_02441,jelajahid_prod_0035,1,3236040
jelajahid_item_04901,jelajahid,jelajahid_ord_02442,jelajahid_prod_0018,3,11335653
jelajahid_item_04902,jelajahid,jelajahid_ord_02443,jelajahid_prod_0033,2,6670350
jelajahid_item_04903,jelajahid,jelajahid_ord_02443,jelajahid_prod_0016,3,10275753
jelajahid_item_04904,jelajahid,jelajahid_ord_02443,jelajahid_prod_0029,2,1692896
jelajahid_item_04905,jelajahid,jelajahid_ord_02444,jelajahid_prod_0024,3,3390981
jelajahid_item_04906,jelajahid,jelajahid_ord_02444,jelajahid_prod_0005,2,3705504
jelajahid_item_04907,jelajahid,jelajahid_ord_02444,jelajahid_prod_0035,4,12944160
jelajahid_item_04908,jelajahid,jelajahid_ord_02445,jelajahid_prod_0024,2,339098
jelajahid_item_04909,jelajahid,jelajahid_ord_02446,jelajahid_prod_0027,4,14848716
jelajahid_item_04910,jelajahid,jelajahid_ord_02446,jelajahid_prod_0015,1,3704965
jelajahid_item_04911,jelajahid,jelajahid_ord_02446,jelajahid_prod_0013,4,3153136
jelajahid_item_04912,jelajahid,jelajahid_ord_02447,jelajahid_prod_0027,3,11136537
jelajahid_item_04913,jelajahid,jelajahid_ord_02448,jelajahid_prod_0022,3,5728881
jelajahid_item_04914,jelajahid,jelajahid_ord_02449,jelajahid_prod_0001,4,8811496
jelajahid_item_04915,jelajahid,jelajahid_ord_02449,jelajahid_prod_0004,2,5163570
jelajahid_item_04916,jelajahid,jelajahid_ord_02449,jelajahid_prod_0007,1,4199666
jelajahid_item_04917,jelajahid,jelajahid_ord_02450,jelajahid_prod_0025,1,935701
jelajahid_item_04918,jelajahid,jelajahid_ord_02450,jelajahid_prod_0027,4,14848716
jelajahid_item_04919,jelajahid,jelajahid_ord_02450,jelajahid_prod_0026,2,8938190
jelajahid_item_04920,jelajahid,jelajahid_ord_02451,jelajahid_prod_0007,3,1889850
jelajahid_item_04921,jelajahid,jelajahid_ord_02452,jelajahid_prod_0021,4,2285386
jelajahid_item_04922,jelajahid,jelajahid_ord_02452,jelajahid_prod_0030,1,366738
jelajahid_item_04923,jelajahid,jelajahid_ord_02453,jelajahid_prod_0029,4,3385792
jelajahid_item_04924,jelajahid,jelajahid_ord_02453,jelajahid_prod_0002,1,4233293
jelajahid_item_04925,jelajahid,jelajahid_ord_02454,jelajahid_prod_0001,2,4405748
jelajahid_item_04926,jelajahid,jelajahid_ord_02454,jelajahid_prod_0025,2,1871402
jelajahid_item_04927,jelajahid,jelajahid_ord_02455,jelajahid_prod_0011,3,442417
jelajahid_item_04928,jelajahid,jelajahid_ord_02456,jelajahid_prod_0019,1,1414905
jelajahid_item_04929,jelajahid,jelajahid_ord_02457,jelajahid_prod_0027,1,3712179
jelajahid_item_04930,jelajahid,jelajahid_ord_02457,jelajahid_prod_0001,1,2202874
jelajahid_item_04931,jelajahid,jelajahid_ord_02457,jelajahid_prod_0003,3,1416954
jelajahid_item_04932,jelajahid,jelajahid_ord_02458,jelajahid_prod_0028,2,1329309
jelajahid_item_04933,jelajahid,jelajahid_ord_02458,jelajahid_prod_0031,3,649560
jelajahid_item_04934,jelajahid,jelajahid_ord_02459,jelajahid_prod_0008,4,5066848
jelajahid_item_04935,jelajahid,jelajahid_ord_02459,jelajahid_prod_0027,4,14848716
jelajahid_item_04936,jelajahid,jelajahid_ord_02459,jelajahid_prod_0021,3,11426931
jelajahid_item_04937,jelajahid,jelajahid_ord_02460,jelajahid_prod_0031,3,4330398
jelajahid_item_04938,jelajahid,jelajahid_ord_02460,jelajahid_prod_0002,2,8466586
jelajahid_item_04939,jelajahid,jelajahid_ord_02461,jelajahid_prod_0010,3,10684893
jelajahid_item_04940,jelajahid,jelajahid_ord_02462,jelajahid_prod_0016,1,513788
jelajahid_item_04941,jelajahid,jelajahid_ord_02462,jelajahid_prod_0023,3,1599269
jelajahid_item_04942,jelajahid,jelajahid_ord_02462,jelajahid_prod_0011,1,147472
jelajahid_item_04943,jelajahid,jelajahid_ord_02463,jelajahid_prod_0018,3,11335653
jelajahid_item_04944,jelajahid,jelajahid_ord_02464,jelajahid_prod_0008,4,5066848
jelajahid_item_04945,jelajahid,jelajahid_ord_02464,jelajahid_prod_0009,3,10680135
jelajahid_item_04946,jelajahid,jelajahid_ord_02464,jelajahid_prod_0010,1,3561631
jelajahid_item_04947,jelajahid,jelajahid_ord_02465,jelajahid_prod_0024,3,508647
jelajahid_item_04948,jelajahid,jelajahid_ord_02466,jelajahid_prod_0023,4,14215720
jelajahid_item_04949,jelajahid,jelajahid_ord_02466,jelajahid_prod_0013,2,1576568
jelajahid_item_04950,jelajahid,jelajahid_ord_02467,jelajahid_prod_0004,1,2581785
jelajahid_item_04951,jelajahid,jelajahid_ord_02467,jelajahid_prod_0011,2,1966296
jelajahid_item_04952,jelajahid,jelajahid_ord_02468,jelajahid_prod_0013,2,1576568
jelajahid_item_04953,jelajahid,jelajahid_ord_02468,jelajahid_prod_0017,3,11350989
jelajahid_item_04954,jelajahid,jelajahid_ord_02468,jelajahid_prod_0021,1,3808977
jelajahid_item_04955,jelajahid,jelajahid_ord_02469,jelajahid_prod_0009,1,3560045
jelajahid_item_04956,jelajahid,jelajahid_ord_02469,jelajahid_prod_0017,4,15134652
jelajahid_item_04957,jelajahid,jelajahid_ord_02469,jelajahid_prod_0013,4,3153136
jelajahid_item_04958,jelajahid,jelajahid_ord_02470,jelajahid_prod_0035,4,12944160
jelajahid_item_04959,jelajahid,jelajahid_ord_02471,jelajahid_prod_0001,1,2202874
jelajahid_item_04960,jelajahid,jelajahid_ord_02472,jelajahid_prod_0005,1,1852752
jelajahid_item_04961,jelajahid,jelajahid_ord_02473,jelajahid_prod_0023,1,3553930
jelajahid_item_04962,jelajahid,jelajahid_ord_02474,jelajahid_prod_0015,4,14819860
jelajahid_item_04963,jelajahid,jelajahid_ord_02475,jelajahid_prod_0005,2,3705504
jelajahid_item_04964,jelajahid,jelajahid_ord_02476,jelajahid_prod_0033,4,13340700
jelajahid_item_04965,jelajahid,jelajahid_ord_02476,jelajahid_prod_0008,3,3800136
jelajahid_item_04966,jelajahid,jelajahid_ord_02476,jelajahid_prod_0030,1,2444919
jelajahid_item_04967,jelajahid,jelajahid_ord_02477,jelajahid_prod_0024,3,508647
jelajahid_item_04968,jelajahid,jelajahid_ord_02478,jelajahid_prod_0013,4,3153136
jelajahid_item_04969,jelajahid,jelajahid_ord_02479,jelajahid_prod_0035,1,3236040
jelajahid_item_04970,jelajahid,jelajahid_ord_02480,jelajahid_prod_0022,4,7638508
jelajahid_item_04971,jelajahid,jelajahid_ord_02480,jelajahid_prod_0012,2,2055328
jelajahid_item_04972,jelajahid,jelajahid_ord_02481,jelajahid_prod_0025,2,1871402
jelajahid_item_04973,jelajahid,jelajahid_ord_02481,jelajahid_prod_0003,2,944636
jelajahid_item_04974,jelajahid,jelajahid_ord_02481,jelajahid_prod_0033,3,10005525
jelajahid_item_04975,jelajahid,jelajahid_ord_02482,jelajahid_prod_0029,1,846448
jelajahid_item_04976,jelajahid,jelajahid_ord_02482,jelajahid_prod_0016,1,3425251
jelajahid_item_04977,jelajahid,jelajahid_ord_02482,jelajahid_prod_0013,2,1576568
jelajahid_item_04978,jelajahid,jelajahid_ord_02483,jelajahid_prod_0035,2,6472080
jelajahid_item_04979,jelajahid,jelajahid_ord_02484,jelajahid_prod_0020,4,1847675
jelajahid_item_04980,jelajahid,jelajahid_ord_02484,jelajahid_prod_0029,1,126967
jelajahid_item_04981,jelajahid,jelajahid_ord_02485,jelajahid_prod_0023,1,3553930
jelajahid_item_04982,jelajahid,jelajahid_ord_02485,jelajahid_prod_0009,2,7120090
