shipment_id,company_id,shipper_id,ship_date,shipment_status,revenue_idr
angkutprima_ord_02813,angkutprima,angkutprima_cust_0180,2026-06-04,cancelled,657298
angkutprima_ord_02839,angkutprima,angkutprima_cust_0241,2026-06-04,completed,3183786
angkutprima_ord_02876,angkutprima,angkutprima_cust_0212,2026-06-04,cancelled,577591
angkutprima_ord_02626,angkutprima,angkutprima_cust_0144,2026-06-05,completed,1604518
angkutprima_ord_02651,angkutprima,angkutprima_cust_0048,2026-06-05,completed,5731841
angkutprima_ord_02660,angkutprima,angkutprima_cust_0135,2026-06-05,completed,2661618
angkutprima_ord_02676,angkutprima,angkutprima_cust_0174,2026-06-05,completed,12155442
angkutprima_ord_02686,angkutprima,angkutprima_cust_0080,2026-06-05,cancelled,1344430
angkutprima_ord_02730,angkutprima,angkutprima_cust_0174,2026-06-05,completed,6832024
angkutprima_ord_02780,angkutprima,angkutprima_cust_0091,2026-06-05,completed,21132184
angkutprima_ord_02783,angkutprima,angkutprima_cust_0085,2026-06-05,completed,15844872
angkutprima_ord_02786,angkutprima,angkutprima_cust_0008,2026-06-05,completed,15465240
angkutprima_ord_02800,angkutprima,angkutprima_cust_0210,2026-06-05,completed,5952214
angkutprima_ord_02810,angkutprima,angkutprima_cust_0192,2026-06-05,completed,3151250
angkutprima_ord_02816,angkutprima,angkutprima_cust_0226,2026-06-05,completed,1468293
angkutprima_ord_02852,angkutprima,angkutprima_cust_0118,2026-06-05,cancelled,1527855
angkutprima_ord_02865,angkutprima,angkutprima_cust_0001,2026-06-05,completed,12667281
angkutprima_ord_02868,angkutprima,angkutprima_cust_0189,2026-06-05,cancelled,1648965
angkutprima_ord_02618,angkutprima,angkutprima_cust_0029,2026-06-06,completed,3764439
angkutprima_ord_02622,angkutprima,angkutprima_cust_0289,2026-06-06,completed,985290
angkutprima_ord_02662,angkutprima,angkutprima_cust_0062,2026-06-06,completed,3773727
angkutprima_ord_02677,angkutprima,angkutprima_cust_0218,2026-06-06,completed,4414021
angkutprima_ord_02687,angkutprima,angkutprima_cust_0263,2026-06-06,cancelled,1221963
angkutprima_ord_02688,angkutprima,angkutprima_cust_0007,2026-06-06,completed,22287635
angkutprima_ord_02723,angkutprima,angkutprima_cust_0275,2026-06-06,cancelled,821586
angkutprima_ord_02759,angkutprima,angkutprima_cust_0151,2026-06-06,cancelled,825724
angkutprima_ord_02761,angkutprima,angkutprima_cust_0114,2026-06-06,completed,10638489
angkutprima_ord_02768,angkutprima,angkutprima_cust_0027,2026-06-06,completed,475756
angkutprima_ord_02793,angkutprima,angkutprima_cust_0026,2026-06-06,completed,2955330
angkutprima_ord_02830,angkutprima,angkutprima_cust_0168,2026-06-06,cancelled,1980265
angkutprima_ord_02836,angkutprima,angkutprima_cust_0139,2026-06-06,cancelled,89422
angkutprima_ord_02840,angkutprima,angkutprima_cust_0272,2026-06-06,completed,33133279
angkutprima_ord_02882,angkutprima,angkutprima_cust_0185,2026-06-06,completed,1182132
angkutprima_ord_02887,angkutprima,angkutprima_cust_0198,2026-06-06,completed,14622900
angkutprima_ord_02673,angkutprima,angkutprima_cust_0149,2026-06-07,completed,5995686
angkutprima_ord_02727,angkutprima,angkutprima_cust_0032,2026-06-07,cancelled,2115423
angkutprima_ord_02733,angkutprima,angkutprima_cust_0053,2026-06-07,completed,17098346
angkutprima_ord_02753,angkutprima,angkutprima_cust_0212,2026-06-07,cancelled,25766
angkutprima_ord_02758,angkutprima,angkutprima_cust_0131,2026-06-07,completed,15589898
angkutprima_ord_02778,angkutprima,angkutprima_cust_0068,2026-06-07,completed,19850914
angkutprima_ord_02811,angkutprima,angkutprima_cust_0163,2026-06-07,completed,11577832
angkutprima_ord_02866,angkutprima,angkutprima_cust_0220,2026-06-07,completed,15485928
angkutprima_ord_02885,angkutprima,angkutprima_cust_0250,2026-06-07,cancelled,1187212
angkutprima_ord_02630,angkutprima,angkutprima_cust_0215,2026-06-08,completed,12155442
angkutprima_ord_02634,angkutprima,angkutprima_cust_0253,2026-06-08,completed,11083102
angkutprima_ord_02636,angkutprima,angkutprima_cust_0216,2026-06-08,completed,10295748
angkutprima_ord_02650,angkutprima,angkutprima_cust_0016,2026-06-08,cancelled,1873460
angkutprima_ord_02663,angkutprima,angkutprima_cust_0241,2026-06-08,cancelled,1869656
angkutprima_ord_02679,angkutprima,angkutprima_cust_0271,2026-06-08,completed,14769959
angkutprima_ord_02719,angkutprima,angkutprima_cust_0208,2026-06-08,cancelled,2470801
angkutprima_ord_02776,angkutprima,angkutprima_cust_0112,2026-06-08,cancelled,1501177
angkutprima_ord_02801,angkutprima,angkutprima_cust_0037,2026-06-08,completed,6033147
angkutprima_ord_02803,angkutprima,angkutprima_cust_0126,2026-06-08,completed,1801137
angkutprima_ord_02819,angkutprima,angkutprima_cust_0185,2026-06-08,completed,5276496
angkutprima_ord_02822,angkutprima,angkutprima_cust_0157,2026-06-08,cancelled,1855904
angkutprima_ord_02848,angkutprima,angkutprima_cust_0193,2026-06-08,completed,7105160
angkutprima_ord_02649,angkutprima,angkutprima_cust_0208,2026-06-09,completed,11387310
angkutprima_ord_02670,angkutprima,angkutprima_cust_0215,2026-06-09,completed,7922436
angkutprima_ord_02722,angkutprima,angkutprima_cust_0289,2026-06-09,completed,10952042
angkutprima_ord_02752,angkutprima,angkutprima_cust_0042,2026-06-09,completed,20140816
angkutprima_ord_02792,angkutprima,angkutprima_cust_0089,2026-06-09,completed,15475586
angkutprima_ord_02804,angkutprima,angkutprima_cust_0188,2026-06-09,completed,1155800
angkutprima_ord_02808,angkutprima,angkutprima_cust_0170,2026-06-09,completed,20312591
angkutprima_ord_02871,angkutprima,angkutprima_cust_0204,2026-06-09,cancelled,1418858
angkutprima_ord_02879,angkutprima,angkutprima_cust_0142,2026-06-09,cancelled,3406761
angkutprima_ord_02892,angkutprima,angkutprima_cust_0097,2026-06-09,completed,8047602
angkutprima_ord_02694,angkutprima,angkutprima_cust_0013,2026-06-10,completed,4623200
angkutprima_ord_02739,angkutprima,angkutprima_cust_0065,2026-06-10,completed,11406060
angkutprima_ord_02741,angkutprima,angkutprima_cust_0183,2026-06-10,cancelled,1997723
angkutprima_ord_02754,angkutprima,angkutprima_cust_0064,2026-06-10,completed,4813554
angkutprima_ord_02765,angkutprima,angkutprima_cust_0280,2026-06-10,completed,15624623
angkutprima_ord_02802,angkutprima,angkutprima_cust_0221,2026-06-10,cancelled,3840913
angkutprima_ord_02817,angkutprima,angkutprima_cust_0027,2026-06-10,completed,2708868
angkutprima_ord_02855,angkutprima,angkutprima_cust_0185,2026-06-10,completed,5916413
angkutprima_ord_02867,angkutprima,angkutprima_cust_0141,2026-06-10,completed,14998832
angkutprima_ord_02668,angkutprima,angkutprima_cust_0180,2026-06-11,cancelled,973856
angkutprima_ord_02726,angkutprima,angkutprima_cust_0024,2026-06-11,completed,15949804
angkutprima_ord_02843,angkutprima,angkutprima_cust_0034,2026-06-11,completed,656860
angkutprima_ord_02844,angkutprima,angkutprima_cust_0019,2026-06-11,completed,31135129
angkutprima_ord_02642,angkutprima,angkutprima_cust_0286,2026-06-12,cancelled,1122010
angkutprima_ord_02751,angkutprima,angkutprima_cust_0028,2026-06-12,completed,591066
angkutprima_ord_02760,angkutprima,angkutprima_cust_0052,2026-06-12,completed,9430144
angkutprima_ord_02772,angkutprima,angkutprima_cust_0028,2026-06-12,completed,13195955
angkutprima_ord_02777,angkutprima,angkutprima_cust_0274,2026-06-12,completed,3246188
angkutprima_ord_02831,angkutprima,angkutprima_cust_0185,2026-06-12,completed,7273332
angkutprima_ord_02845,angkutprima,angkutprima_cust_0032,2026-06-12,completed,2888728
angkutprima_ord_02864,angkutprima,angkutprima_cust_0120,2026-06-12,completed,13672379
angkutprima_ord_02869,angkutprima,angkutprima_cust_0123,2026-06-12,completed,14049428
angkutprima_ord_02873,angkutprima,angkutprima_cust_0213,2026-06-12,completed,16519832
angkutprima_ord_02715,angkutprima,angkutprima_cust_0198,2026-06-13,completed,18221448
angkutprima_ord_02795,angkutprima,angkutprima_cust_0107,2026-06-13,completed,19892903
angkutprima_ord_02796,angkutprima,angkutprima_cust_0122,2026-06-13,completed,3191348
angkutprima_ord_02798,angkutprima,angkutprima_cust_0034,2026-06-13,completed,11427245
angkutprima_ord_02806,angkutprima,angkutprima_cust_0110,2026-06-13,completed,22128862
angkutprima_ord_02827,angkutprima,angkutprima_cust_0245,2026-06-13,completed,978862
angkutprima_ord_02863,angkutprima,angkutprima_cust_0096,2026-06-13,cancelled,528045
angkutprima_ord_02627,angkutprima,angkutprima_cust_0288,2026-06-14,completed,21832124
angkutprima_ord_02709,angkutprima,angkutprima_cust_0168,2026-06-14,completed,9086147
angkutprima_ord_02734,angkutprima,angkutprima_cust_0187,2026-06-14,completed,3209036
angkutprima_ord_02743,angkutprima,angkutprima_cust_0043,2026-06-14,completed,13761513
angkutprima_ord_02771,angkutprima,angkutprima_cust_0290,2026-06-14,completed,4143858
angkutprima_ord_02794,angkutprima,angkutprima_cust_0110,2026-06-14,cancelled,2286271
angkutprima_ord_02853,angkutprima,angkutprima_cust_0213,2026-06-14,completed,6500154
angkutprima_ord_02874,angkutprima,angkutprima_cust_0025,2026-06-14,completed,7339772
angkutprima_ord_02736,angkutprima,angkutprima_cust_0087,2026-06-15,completed,21496210
angkutprima_ord_02770,angkutprima,angkutprima_cust_0105,2026-06-15,cancelled,454994
angkutprima_ord_02785,angkutprima,angkutprima_cust_0016,2026-06-15,completed,4394669
angkutprima_ord_02815,angkutprima,angkutprima_cust_0158,2026-06-15,completed,9328310
angkutprima_ord_02646,angkutprima,angkutprima_cust_0116,2026-06-16,completed,7785036
angkutprima_ord_02684,angkutprima,angkutprima_cust_0165,2026-06-16,completed,303984
angkutprima_ord_02692,angkutprima,angkutprima_cust_0127,2026-06-16,completed,24465124
angkutprima_ord_02693,angkutprima,angkutprima_cust_0034,2026-06-16,completed,2071929
angkutprima_ord_02812,angkutprima,angkutprima_cust_0299,2026-06-16,cancelled,3391538
angkutprima_ord_02823,angkutprima,angkutprima_cust_0229,2026-06-16,completed,24279463
angkutprima_ord_02826,angkutprima,angkutprima_cust_0228,2026-06-16,cancelled,3869368
angkutprima_ord_02835,angkutprima,angkutprima_cust_0219,2026-06-16,completed,5163115
angkutprima_ord_02860,angkutprima,angkutprima_cust_0265,2026-06-16,completed,8418561
angkutprima_ord_02862,angkutprima,angkutprima_cust_0188,2026-06-16,completed,24050861
angkutprima_ord_02870,angkutprima,angkutprima_cust_0150,2026-06-16,completed,1623094
angkutprima_ord_02696,angkutprima,angkutprima_cust_0031,2026-06-17,completed,16207256
angkutprima_ord_02703,angkutprima,angkutprima_cust_0292,2026-06-17,cancelled,1718238
angkutprima_ord_02799,angkutprima,angkutprima_cust_0083,2026-06-17,cancelled,89422
angkutprima_ord_02809,angkutprima,angkutprima_cust_0002,2026-06-17,completed,1800260
angkutprima_ord_02857,angkutprima,angkutprima_cust_0053,2026-06-17,completed,4852018
angkutprima_ord_02859,angkutprima,angkutprima_cust_0274,2026-06-17,completed,13585405
angkutprima_ord_02884,angkutprima,angkutprima_cust_0217,2026-06-17,completed,19693776
angkutprima_ord_02891,angkutprima,angkutprima_cust_0228,2026-06-17,completed,14191020
angkutprima_ord_02657,angkutprima,angkutprima_cust_0282,2026-06-18,cancelled,4270328
angkutprima_ord_02680,angkutprima,angkutprima_cust_0028,2026-06-18,completed,2134662
angkutprima_ord_02705,angkutprima,angkutprima_cust_0014,2026-06-18,completed,16128464
angkutprima_ord_02716,angkutprima,angkutprima_cust_0151,2026-06-18,cancelled,3041299
angkutprima_ord_02732,angkutprima,angkutprima_cust_0213,2026-06-18,cancelled,741012
angkutprima_ord_02757,angkutprima,angkutprima_cust_0152,2026-06-18,completed,3091387
angkutprima_ord_02774,angkutprima,angkutprima_cust_0217,2026-06-18,completed,12598590
angkutprima_ord_02833,angkutprima,angkutprima_cust_0019,2026-06-18,completed,6120038
angkutprima_ord_02875,angkutprima,angkutprima_cust_0285,2026-06-18,completed,23200156
angkutprima_ord_02893,angkutprima,angkutprima_cust_0297,2026-06-18,completed,2070350
angkutprima_ord_02644,angkutprima,angkutprima_cust_0001,2026-06-19,completed,894219
angkutprima_ord_02669,angkutprima,angkutprima_cust_0121,2026-06-19,completed,38905632
angkutprima_ord_02685,angkutprima,angkutprima_cust_0238,2026-06-19,completed,15233886
angkutprima_ord_02695,angkutprima,angkutprima_cust_0054,2026-06-19,cancelled,71363
angkutprima_ord_02744,angkutprima,angkutprima_cust_0214,2026-06-19,cancelled,376444
angkutprima_ord_02775,angkutprima,angkutprima_cust_0277,2026-06-19,completed,1026004
angkutprima_ord_02797,angkutprima,angkutprima_cust_0226,2026-06-19,completed,17356281
angkutprima_ord_02846,angkutprima,angkutprima_cust_0146,2026-06-19,completed,6492376
angkutprima_ord_02631,angkutprima,angkutprima_cust_0145,2026-06-20,completed,7615434
angkutprima_ord_02665,angkutprima,angkutprima_cust_0238,2026-06-20,completed,27005181
angkutprima_ord_02699,angkutprima,angkutprima_cust_0036,2026-06-20,completed,5636634
angkutprima_ord_02712,angkutprima,angkutprima_cust_0028,2026-06-20,completed,5475659
angkutprima_ord_02713,angkutprima,angkutprima_cust_0026,2026-06-20,completed,328430
angkutprima_ord_02714,angkutprima,angkutprima_cust_0296,2026-06-20,completed,1623094
angkutprima_ord_02749,angkutprima,angkutprima_cust_0295,2026-06-20,completed,4143858
angkutprima_ord_02762,angkutprima,angkutprima_cust_0114,2026-06-20,completed,17708084
angkutprima_ord_02629,angkutprima,angkutprima_cust_0254,2026-06-21,cancelled,1556162
angkutprima_ord_02632,angkutprima,angkutprima_cust_0138,2026-06-21,completed,5029097
angkutprima_ord_02678,angkutprima,angkutprima_cust_0043,2026-06-21,completed,17389388
angkutprima_ord_02682,angkutprima,angkutprima_cust_0288,2026-06-21,completed,6692457
angkutprima_ord_02689,angkutprima,angkutprima_cust_0247,2026-06-21,completed,6211544
angkutprima_ord_02708,angkutprima,angkutprima_cust_0014,2026-06-21,completed,20412234
angkutprima_ord_02720,angkutprima,angkutprima_cust_0198,2026-06-21,completed,5207614
angkutprima_ord_02725,angkutprima,angkutprima_cust_0193,2026-06-21,completed,1026004
angkutprima_ord_02747,angkutprima,angkutprima_cust_0193,2026-06-21,cancelled,1096718
angkutprima_ord_02763,angkutprima,angkutprima_cust_0133,2026-06-21,completed,1254813
angkutprima_ord_02850,angkutprima,angkutprima_cust_0230,2026-06-21,cancelled,571266
angkutprima_ord_02858,angkutprima,angkutprima_cust_0066,2026-06-21,completed,3209036
angkutprima_ord_02620,angkutprima,angkutprima_cust_0277,2026-06-22,completed,28070834
angkutprima_ord_02640,angkutprima,angkutprima_cust_0068,2026-06-22,completed,9305304
angkutprima_ord_02652,angkutprima,angkutprima_cust_0153,2026-06-22,completed,25820872
angkutprima_ord_02655,angkutprima,angkutprima_cust_0064,2026-06-22,completed,1773198
angkutprima_ord_02735,angkutprima,angkutprima_cust_0039,2026-06-22,completed,1869220
angkutprima_ord_02877,angkutprima,angkutprima_cust_0013,2026-06-22,completed,4775679
angkutprima_ord_02881,angkutprima,angkutprima_cust_0224,2026-06-22,completed,8263386
angkutprima_ord_02653,angkutprima,angkutprima_cust_0258,2026-06-23,completed,1539006
angkutprima_ord_02661,angkutprima,angkutprima_cust_0217,2026-06-23,completed,12611418
angkutprima_ord_02681,angkutprima,angkutprima_cust_0038,2026-06-23,completed,591066
angkutprima_ord_02683,angkutprima,angkutprima_cust_0009,2026-06-23,completed,20073492
angkutprima_ord_02698,angkutprima,angkutprima_cust_0091,2026-06-23,completed,14606132
angkutprima_ord_02704,angkutprima,angkutprima_cust_0252,2026-06-23,completed,7296926
angkutprima_ord_02728,angkutprima,angkutprima_cust_0064,2026-06-23,completed,15919881
angkutprima_ord_02756,angkutprima,angkutprima_cust_0294,2026-06-23,cancelled,2293919
angkutprima_ord_02805,angkutprima,angkutprima_cust_0198,2026-06-23,completed,4033647
angkutprima_ord_02878,angkutprima,angkutprima_cust_0085,2026-06-23,completed,11856125
angkutprima_ord_02635,angkutprima,angkutprima_cust_0170,2026-06-24,completed,23621046
angkutprima_ord_02737,angkutprima,angkutprima_cust_0162,2026-06-24,completed,20468072
angkutprima_ord_02748,angkutprima,angkutprima_cust_0218,2026-06-24,completed,9456064
angkutprima_ord_02764,angkutprima,angkutprima_cust_0222,2026-06-24,completed,4775679
angkutprima_ord_02847,angkutprima,angkutprima_cust_0256,2026-06-24,completed,9477624
angkutprima_ord_02624,angkutprima,angkutprima_cust_0277,2026-06-25,cancelled,1648754
angkutprima_ord_02664,angkutprima,angkutprima_cust_0221,2026-06-25,completed,18600928
angkutprima_ord_02700,angkutprima,angkutprima_cust_0230,2026-06-25,completed,19334762
angkutprima_ord_02701,angkutprima,angkutprima_cust_0203,2026-06-25,completed,9741835
angkutprima_ord_02750,angkutprima,angkutprima_cust_0084,2026-06-25,completed,6182774
angkutprima_ord_02886,angkutprima,angkutprima_cust_0017,2026-06-25,cancelled,275241
angkutprima_ord_02667,angkutprima,angkutprima_cust_0289,2026-06-26,completed,9005820
angkutprima_ord_02690,angkutprima,angkutprima_cust_0175,2026-06-26,completed,16477458
angkutprima_ord_02702,angkutprima,angkutprima_cust_0045,2026-06-26,cancelled,5400841
angkutprima_ord_02738,angkutprima,angkutprima_cust_0062,2026-06-26,completed,1313720
angkutprima_ord_02740,angkutprima,angkutprima_cust_0243,2026-06-26,cancelled,2167372
angkutprima_ord_02767,angkutprima,angkutprima_cust_0294,2026-06-26,cancelled,840739
angkutprima_ord_02788,angkutprima,angkutprima_cust_0006,2026-06-26,cancelled,566059
angkutprima_ord_02807,angkutprima,angkutprima_cust_0111,2026-06-26,completed,11597086
angkutprima_ord_02818,angkutprima,angkutprima_cust_0012,2026-06-26,cancelled,2305191
angkutprima_ord_02838,angkutprima,angkutprima_cust_0216,2026-06-26,completed,1155800
angkutprima_ord_02842,angkutprima,angkutprima_cust_0042,2026-06-26,completed,24804452
angkutprima_ord_02854,angkutprima,angkutprima_cust_0278,2026-06-26,completed,4648748
angkutprima_ord_02621,angkutprima,angkutprima_cust_0183,2026-06-27,completed,12354365
angkutprima_ord_02633,angkutprima,angkutprima_cust_0174,2026-06-27,completed,12645157
angkutprima_ord_02638,angkutprima,angkutprima_cust_0015,2026-06-27,completed,12371408
angkutprima_ord_02672,angkutprima,angkutprima_cust_0163,2026-06-27,completed,1026004
angkutprima_ord_02697,angkutprima,angkutprima_cust_0092,2026-06-27,completed,8734878
angkutprima_ord_02710,angkutprima,angkutprima_cust_0031,2026-06-27,cancelled,2593572
angkutprima_ord_02745,angkutprima,angkutprima_cust_0073,2026-06-27,completed,11592668
angkutprima_ord_02755,angkutprima,angkutprima_cust_0217,2026-06-27,completed,13662657
angkutprima_ord_02766,angkutprima,angkutprima_cust_0244,2026-06-27,completed,1313720
angkutprima_ord_02779,angkutprima,angkutprima_cust_0254,2026-06-27,completed,11720616
angkutprima_ord_02789,angkutprima,angkutprima_cust_0251,2026-06-27,completed,12037140
angkutprima_ord_02883,angkutprima,angkutprima_cust_0197,2026-06-27,completed,3636666
angkutprima_ord_02641,angkutprima,angkutprima_cust_0108,2026-06-28,completed,596146
angkutprima_ord_02648,angkutprima,angkutprima_cust_0047,2026-06-28,completed,8694484
angkutprima_ord_02656,angkutprima,angkutprima_cust_0142,2026-06-28,cancelled,5119541
angkutprima_ord_02658,angkutprima,angkutprima_cust_0092,2026-06-28,completed,11556738
angkutprima_ord_02674,angkutprima,angkutprima_cust_0178,2026-06-28,cancelled,1595891
angkutprima_ord_02706,angkutprima,angkutprima_cust_0074,2026-06-28,completed,10656347
angkutprima_ord_02769,angkutprima,angkutprima_cust_0257,2026-06-28,completed,4051814
angkutprima_ord_02820,angkutprima,angkutprima_cust_0115,2026-06-28,completed,5276496
angkutprima_ord_02821,angkutprima,angkutprima_cust_0098,2026-06-28,completed,17056862
angkutprima_ord_02888,angkutprima,angkutprima_cust_0222,2026-06-28,completed,23184644
angkutprima_ord_02666,angkutprima,angkutprima_cust_0211,2026-06-29,completed,11331798
angkutprima_ord_02707,angkutprima,angkutprima_cust_0222,2026-06-29,completed,7784049
angkutprima_ord_02718,angkutprima,angkutprima_cust_0245,2026-06-29,completed,9253263
angkutprima_ord_02724,angkutprima,angkutprima_cust_0205,2026-06-29,completed,4800718
angkutprima_ord_02742,angkutprima,angkutprima_cust_0227,2026-06-29,completed,4850706
angkutprima_ord_02781,angkutprima,angkutprima_cust_0292,2026-06-29,completed,3209036
angkutprima_ord_02787,angkutprima,angkutprima_cust_0132,2026-06-29,cancelled,3151687
angkutprima_ord_02790,angkutprima,angkutprima_cust_0272,2026-06-29,completed,10981336
angkutprima_ord_02832,angkutprima,angkutprima_cust_0049,2026-06-29,completed,16889708
angkutprima_ord_02841,angkutprima,angkutprima_cust_0053,2026-06-29,completed,31339681
angkutprima_ord_02849,angkutprima,angkutprima_cust_0033,2026-06-29,cancelled,601460
angkutprima_ord_02861,angkutprima,angkutprima_cust_0021,2026-06-29,completed,7499416
angkutprima_ord_02834,angkutprima,angkutprima_cust_0084,2026-06-30,completed,4874300
angkutprima_ord_02880,angkutprima,angkutprima_cust_0218,2026-06-30,completed,22218007
angkutprima_ord_02889,angkutprima,angkutprima_cust_0185,2026-06-30,completed,3544261
angkutprima_ord_02890,angkutprima,angkutprima_cust_0147,2026-06-30,completed,19709195
angkutprima_ord_02905,angkutprima,angkutprima_cust_0274,2026-07-01,completed,12667281
angkutprima_ord_02959,angkutprima,angkutprima_cust_0196,2026-07-01,completed,18494226
angkutprima_ord_02961,angkutprima,angkutprima_cust_0267,2026-07-01,completed,19447146
angkutprima_ord_03040,angkutprima,angkutprima_cust_0090,2026-07-01,cancelled,670939
angkutprima_ord_03074,angkutprima,angkutprima_cust_0075,2026-07-01,completed,10380048
angkutprima_ord_03077,angkutprima,angkutprima_cust_0078,2026-07-01,completed,20435348
angkutprima_ord_03126,angkutprima,angkutprima_cust_0032,2026-07-01,completed,4869282
angkutprima_ord_03133,angkutprima,angkutprima_cust_0087,2026-07-01,completed,515316
angkutprima_ord_02927,angkutprima,angkutprima_cust_0096,2026-07-02,cancelled,716352
angkutprima_ord_02940,angkutprima,angkutprima_cust_0151,2026-07-02,cancelled,4067588
angkutprima_ord_02942,angkutprima,angkutprima_cust_0173,2026-07-02,completed,4222427
angkutprima_ord_02945,angkutprima,angkutprima_cust_0041,2026-07-02,cancelled,1670885
angkutprima_ord_02955,angkutprima,angkutprima_cust_0193,2026-07-02,completed,10976194
angkutprima_ord_03025,angkutprima,angkutprima_cust_0280,2026-07-02,completed,4143858
angkutprima_ord_03031,angkutprima,angkutprima_cust_0008,2026-07-02,completed,5403411
angkutprima_ord_03035,angkutprima,angkutprima_cust_0146,2026-07-02,completed,17070761
angkutprima_ord_03037,angkutprima,angkutprima_cust_0005,2026-07-02,completed,7015390
angkutprima_ord_03055,angkutprima,angkutprima_cust_0156,2026-07-02,cancelled,955136
angkutprima_ord_03066,angkutprima,angkutprima_cust_0141,2026-07-02,cancelled,134133
angkutprima_ord_02972,angkutprima,angkutprima_cust_0154,2026-07-03,completed,978862
angkutprima_ord_03014,angkutprima,angkutprima_cust_0120,2026-07-03,cancelled,3474351
angkutprima_ord_03030,angkutprima,angkutprima_cust_0145,2026-07-03,completed,16240976
angkutprima_ord_03094,angkutprima,angkutprima_cust_0191,2026-07-03,completed,19985542
angkutprima_ord_03125,angkutprima,angkutprima_cust_0107,2026-07-03,cancelled,220244
angkutprima_ord_03162,angkutprima,angkutprima_cust_0166,2026-07-03,completed,6318416
angkutprima_ord_02937,angkutprima,angkutprima_cust_0031,2026-07-04,completed,20166053
angkutprima_ord_02982,angkutprima,angkutprima_cust_0161,2026-07-04,completed,1254813
angkutprima_ord_02991,angkutprima,angkutprima_cust_0200,2026-07-04,completed,9355379
angkutprima_ord_03000,angkutprima,angkutprima_cust_0204,2026-07-04,completed,12891345
angkutprima_ord_03045,angkutprima,angkutprima_cust_0222,2026-07-04,completed,18242277
angkutprima_ord_03052,angkutprima,angkutprima_cust_0053,2026-07-04,cancelled,962711
angkutprima_ord_03063,angkutprima,angkutprima_cust_0112,2026-07-04,cancelled,2109800
angkutprima_ord_03099,angkutprima,angkutprima_cust_0122,2026-07-04,completed,20933040
angkutprima_ord_03103,angkutprima,angkutprima_cust_0220,2026-07-04,completed,11249124
angkutprima_ord_03116,angkutprima,angkutprima_cust_0278,2026-07-04,completed,3767176
angkutprima_ord_03154,angkutprima,angkutprima_cust_0164,2026-07-04,cancelled,1415668
angkutprima_ord_03163,angkutprima,angkutprima_cust_0217,2026-07-04,completed,17080628
angkutprima_ord_02916,angkutprima,angkutprima_cust_0027,2026-07-05,completed,14471200
angkutprima_ord_02951,angkutprima,angkutprima_cust_0199,2026-07-05,completed,7142953
angkutprima_ord_02960,angkutprima,angkutprima_cust_0259,2026-07-05,completed,24229480
angkutprima_ord_03003,angkutprima,angkutprima_cust_0292,2026-07-05,completed,6690062
angkutprima_ord_03009,angkutprima,angkutprima_cust_0006,2026-07-05,completed,16320450
angkutprima_ord_03015,angkutprima,angkutprima_cust_0104,2026-07-05,completed,4825686
angkutprima_ord_03019,angkutprima,angkutprima_cust_0094,2026-07-05,completed,17612283
angkutprima_ord_03109,angkutprima,angkutprima_cust_0022,2026-07-05,completed,3422440
angkutprima_ord_03148,angkutprima,angkutprima_cust_0225,2026-07-05,completed,11249124
angkutprima_ord_03180,angkutprima,angkutprima_cust_0200,2026-07-05,completed,596146
angkutprima_ord_02922,angkutprima,angkutprima_cust_0007,2026-07-06,completed,17874104
angkutprima_ord_02939,angkutprima,angkutprima_cust_0234,2026-07-06,completed,13685307
angkutprima_ord_02954,angkutprima,angkutprima_cust_0070,2026-07-06,completed,16026562
angkutprima_ord_02985,angkutprima,angkutprima_cust_0026,2026-07-06,completed,5855022
angkutprima_ord_02989,angkutprima,angkutprima_cust_0017,2026-07-06,completed,8742739
angkutprima_ord_03088,angkutprima,angkutprima_cust_0078,2026-07-06,completed,12686660
angkutprima_ord_03123,angkutprima,angkutprima_cust_0210,2026-07-06,cancelled,51532
angkutprima_ord_03129,angkutprima,angkutprima_cust_0121,2026-07-06,completed,1801137
angkutprima_ord_03142,angkutprima,angkutprima_cust_0243,2026-07-06,cancelled,540341
angkutprima_ord_03168,angkutprima,angkutprima_cust_0221,2026-07-06,completed,7298002
angkutprima_ord_03172,angkutprima,angkutprima_cust_0075,2026-07-06,completed,4545363
angkutprima_ord_02903,angkutprima,angkutprima_cust_0265,2026-07-07,cancelled,2939187
angkutprima_ord_03038,angkutprima,angkutprima_cust_0274,2026-07-07,completed,10203236
angkutprima_ord_03080,angkutprima,angkutprima_cust_0112,2026-07-07,completed,2437150
angkutprima_ord_03097,angkutprima,angkutprima_cust_0135,2026-07-07,cancelled,2445219
angkutprima_ord_03102,angkutprima,angkutprima_cust_0200,2026-07-07,completed,15939751
angkutprima_ord_03153,angkutprima,angkutprima_cust_0274,2026-07-07,cancelled,77297
angkutprima_ord_03160,angkutprima,angkutprima_cust_0271,2026-07-07,completed,3209036
angkutprima_ord_03182,angkutprima,angkutprima_cust_0236,2026-07-07,completed,985290
angkutprima_ord_02967,angkutprima,angkutprima_cust_0099,2026-07-08,cancelled,2616444
angkutprima_ord_03027,angkutprima,angkutprima_cust_0283,2026-07-08,completed,12219326
angkutprima_ord_03043,angkutprima,angkutprima_cust_0139,2026-07-08,completed,32938859
angkutprima_ord_03048,angkutprima,angkutprima_cust_0057,2026-07-08,completed,4222427
angkutprima_ord_03124,angkutprima,angkutprima_cust_0198,2026-07-08,completed,21275274
angkutprima_ord_02907,angkutprima,angkutprima_cust_0059,2026-07-09,completed,8103628
