parcel_id,company_id,shipment_id,service_sku,parcels,charge_idr
angkutprima_item_04896,angkutprima,angkutprima_ord_02483,angkutprima_prod_0004,3,7311450
angkutprima_item_04897,angkutprima,angkutprima_ord_02484,angkutprima_prod_0027,1,607772
angkutprima_item_04898,angkutprima,angkutprima_ord_02484,angkutprima_prod_0020,3,566059
angkutprima_item_04899,angkutprima,angkutprima_ord_02485,angkutprima_prod_0005,3,7480065
angkutprima_item_04900,angkutprima,angkutprima_ord_02485,angkutprima_prod_0006,3,4869282
angkutprima_item_04901,angkutprima,angkutprima_ord_02485,angkutprima_prod_0019,3,9477624
angkutprima_item_04902,angkutprima,angkutprima_ord_02486,angkutprima_prod_0001,2,3669886
angkutprima_item_04903,angkutprima,angkutprima_ord_02486,angkutprima_prod_0021,4,15844872
angkutprima_item_04904,angkutprima,angkutprima_ord_02487,angkutprima_prod_0001,1,275241
angkutprima_item_04905,angkutprima,angkutprima_ord_02487,angkutprima_prod_0005,4,1496013
angkutprima_item_04906,angkutprima,angkutprima_ord_02488,angkutprima_prod_0023,4,10380048
angkutprima_item_04907,angkutprima,angkutprima_ord_02489,angkutprima_prod_0027,2,8103628
angkutprima_item_04908,angkutprima,angkutprima_ord_02490,angkutprima_prod_0028,3,4813554
angkutprima_item_04909,angkutprima,angkutprima_ord_02490,angkutprima_prod_0024,1,328430
angkutprima_item_04910,angkutprima,angkutprima_ord_02490,angkutprima_prod_0030,2,3602274
angkutprima_item_04911,angkutprima,angkutprima_ord_02491,angkutprima_prod_0009,1,2638248
angkutprima_item_04912,angkutprima,angkutprima_ord_02492,angkutprima_prod_0027,3,12155442
angkutprima_item_04913,angkutprima,angkutprima_ord_02492,angkutprima_prod_0001,4,7339772
angkutprima_item_04914,angkutprima,angkutprima_ord_02492,angkutprima_prod_0020,3,3773727
angkutprima_item_04915,angkutprima,angkutprima_ord_02493,angkutprima_prod_0012,2,5703030
angkutprima_item_04916,angkutprima,angkutprima_ord_02494,angkutprima_prod_0003,2,2509626
angkutprima_item_04917,angkutprima,angkutprima_ord_02495,angkutprima_prod_0023,1,2595012
angkutprima_item_04918,angkutprima,angkutprima_ord_02495,angkutprima_prod_0006,1,1623094
angkutprima_item_04919,angkutprima,angkutprima_ord_02495,angkutprima_prod_0024,2,656860
angkutprima_item_04920,angkutprima,angkutprima_ord_02496,angkutprima_prod_0017,3,6215787
angkutprima_item_04921,angkutprima,angkutprima_ord_02497,angkutprima_prod_0010,3,1773198
angkutprima_item_04922,angkutprima,angkutprima_ord_02497,angkutprima_prod_0006,2,3246188
angkutprima_item_04923,angkutprima,angkutprima_ord_02497,angkutprima_prod_0030,2,3602274
angkutprima_item_04924,angkutprima,angkutprima_ord_02498,angkutprima_prod_0015,4,607968
angkutprima_item_04925,angkutprima,angkutprima_ord_02499,angkutprima_prod_0006,1,1623094
angkutprima_item_04926,angkutprima,angkutprima_ord_02499,angkutprima_prod_0018,2,8064232
angkutprima_item_04927,angkutprima,angkutprima_ord_02500,angkutprima_prod_0001,1,1834943
angkutprima_item_04928,angkutprima,angkutprima_ord_02501,angkutprima_prod_0009,1,395737
angkutprima_item_04929,angkutprima,angkutprima_ord_02501,angkutprima_prod_0013,2,146829
angkutprima_item_04930,angkutprima,angkutprima_ord_02501,angkutprima_prod_0012,3,1283182
angkutprima_item_04931,angkutprima,angkutprima_ord_02502,angkutprima_prod_0004,3,7311450
angkutprima_item_04932,angkutprima,angkutprima_ord_02503,angkutprima_prod_0012,4,11406060
angkutprima_item_04933,angkutprima,angkutprima_ord_02503,angkutprima_prod_0009,2,5276496
angkutprima_item_04934,angkutprima,angkutprima_ord_02503,angkutprima_prod_0019,1,3159208
angkutprima_item_04935,angkutprima,angkutprima_ord_02504,angkutprima_prod_0022,1,298073
angkutprima_item_04936,angkutprima,angkutprima_ord_02504,angkutprima_prod_0024,1,328430
angkutprima_item_04937,angkutprima,angkutprima_ord_02505,angkutprima_prod_0019,4,1895525
angkutprima_item_04938,angkutprima,angkutprima_ord_02506,angkutprima_prod_0002,3,12667281
angkutprima_item_04939,angkutprima,angkutprima_ord_02506,angkutprima_prod_0006,3,4869282
angkutprima_item_04940,angkutprima,angkutprima_ord_02506,angkutprima_prod_0019,2,6318416
angkutprima_item_04941,angkutprima,angkutprima_ord_02507,angkutprima_prod_0014,2,343544
angkutprima_item_04942,angkutprima,angkutprima_ord_02507,angkutprima_prod_0026,3,10909998
angkutprima_item_04943,angkutprima,angkutprima_ord_02507,angkutprima_prod_0025,1,1591893
angkutprima_item_04944,angkutprima,angkutprima_ord_02508,angkutprima_prod_0028,1,1604518
angkutprima_item_04945,angkutprima,angkutprima_ord_02508,angkutprima_prod_0003,1,1254813
angkutprima_item_04946,angkutprima,angkutprima_ord_02509,angkutprima_prod_0006,1,1623094
angkutprima_item_04947,angkutprima,angkutprima_ord_02509,angkutprima_prod_0012,4,11406060
angkutprima_item_04948,angkutprima,angkutprima_ord_02510,angkutprima_prod_0025,3,4775679
angkutprima_item_04949,angkutprima,angkutprima_ord_02510,angkutprima_prod_0004,3,7311450
angkutprima_item_04950,angkutprima,angkutprima_ord_02511,angkutprima_prod_0010,4,2364264
angkutprima_item_04951,angkutprima,angkutprima_ord_02512,angkutprima_prod_0004,1,2437150
angkutprima_item_04952,angkutprima,angkutprima_ord_02512,angkutprima_prod_0028,2,3209036
angkutprima_item_04953,angkutprima,angkutprima_ord_02513,angkutprima_prod_0007,4,14998832
angkutprima_item_04954,angkutprima,angkutprima_ord_02513,angkutprima_prod_0017,1,2071929
angkutprima_item_04955,angkutprima,angkutprima_ord_02513,angkutprima_prod_0023,2,5190024
angkutprima_item_04956,angkutprima,angkutprima_ord_02514,angkutprima_prod_0030,1,1801137
angkutprima_item_04957,angkutprima,angkutprima_ord_02515,angkutprima_prod_0018,1,4032116
angkutprima_item_04958,angkutprima,angkutprima_ord_02516,angkutprima_prod_0001,3,5504829
angkutprima_item_04959,angkutprima,angkutprima_ord_02516,angkutprima_prod_0001,4,7339772
angkutprima_item_04960,angkutprima,angkutprima_ord_02517,angkutprima_prod_0009,3,1187212
angkutprima_item_04961,angkutprima,angkutprima_ord_02517,angkutprima_prod_0025,4,955136
angkutprima_item_04962,angkutprima,angkutprima_ord_02517,angkutprima_prod_0022,1,44711
angkutprima_item_04963,angkutprima,angkutprima_ord_02518,angkutprima_prod_0009,3,7914744
angkutprima_item_04964,angkutprima,angkutprima_ord_02518,angkutprima_prod_0010,2,1182132
angkutprima_item_04965,angkutprima,angkutprima_ord_02518,angkutprima_prod_0027,2,8103628
angkutprima_item_04966,angkutprima,angkutprima_ord_02519,angkutprima_prod_0007,1,3749708
angkutprima_item_04967,angkutprima,angkutprima_ord_02519,angkutprima_prod_0004,1,2437150
angkutprima_item_04968,angkutprima,angkutprima_ord_02519,angkutprima_prod_0024,4,1313720
angkutprima_item_04969,angkutprima,angkutprima_ord_02520,angkutprima_prod_0013,2,978862
angkutprima_item_04970,angkutprima,angkutprima_ord_02521,angkutprima_prod_0006,1,243464
angkutprima_item_04971,angkutprima,angkutprima_ord_02521,angkutprima_prod_0028,4,962711
angkutprima_item_04972,angkutprima,angkutprima_ord_02522,angkutprima_prod_0027,2,8103628
angkutprima_item_04973,angkutprima,angkutprima_ord_02523,angkutprima_prod_0023,4,10380048
angkutprima_item_04974,angkutprima,angkutprima_ord_02524,angkutprima_prod_0002,2,8444854
angkutprima_item_04975,angkutprima,angkutprima_ord_02525,angkutprima_prod_0011,2,1026004
angkutprima_item_04976,angkutprima,angkutprima_ord_02526,angkutprima_prod_0010,4,2364264
angkutprima_item_04977,angkutprima,angkutprima_ord_02526,angkutprima_prod_0015,4,607968
angkutprima_item_04978,angkutprima,angkutprima_ord_02527,angkutprima_prod_0003,1,1254813
angkutprima_item_04979,angkutprima,angkutprima_ord_02527,angkutprima_prod_0009,4,10552992
angkutprima_item_04980,angkutprima,angkutprima_ord_02528,angkutprima_prod_0010,2,1182132
angkutprima_item_04981,angkutprima,angkutprima_ord_02528,angkutprima_prod_0026,1,3636666
angkutprima_item_04982,angkutprima,angkutprima_ord_02528,angkutprima_prod_0025,3,4775679
angkutprima_item_04983,angkutprima,angkutprima_ord_02529,angkutprima_prod_0027,4,16207256
angkutprima_item_04984,angkutprima,angkutprima_ord_02529,angkutprima_prod_0003,1,1254813
angkutprima_item_04985,angkutprima,angkutprima_ord_02529,angkutprima_prod_0012,1,2851515
angkutprima_item_04986,angkutprima,angkutprima_ord_02530,angkutprima_prod_0009,4,1582949
angkutprima_item_04987,angkutprima,angkutprima_ord_02530,angkutprima_prod_0022,1,44711
angkutprima_item_04988,angkutprima,angkutprima_ord_02530,angkutprima_prod_0009,2,791474
angkutprima_item_04989,angkutprima,angkutprima_ord_02531,angkutprima_prod_0029,4,15493828
angkutprima_item_04990,angkutprima,angkutprima_ord_02531,angkutprima_prod_0017,4,8287716
angkutprima_item_04991,angkutprima,angkutprima_ord_02531,angkutprima_prod_0027,3,12155442
angkutprima_item_04992,angkutprima,angkutprima_ord_02532,angkutprima_prod_0003,3,564666
angkutprima_item_04993,angkutprima,angkutprima_ord_02533,angkutprima_prod_0006,1,243464
angkutprima_item_04994,angkutprima,angkutprima_ord_02533,angkutprima_prod_0025,3,716352
angkutprima_item_04995,angkutprima,angkutprima_ord_02534,angkutprima_prod_0001,1,1834943
angkutprima_item_04996,angkutprima,angkutprima_ord_02534,angkutprima_prod_0022,3,894219
angkutprima_item_04997,angkutprima,angkutprima_ord_02535,angkutprima_prod_0027,3,12155442
angkutprima_item_04998,angkutprima,angkutprima_ord_02535,angkutprima_prod_0012,2,5703030
angkutprima_item_04999,angkutprima,angkutprima_ord_02535,angkutprima_prod_0012,2,5703030
angkutprima_item_05000,angkutprima,angkutprima_ord_02536,angkutprima_prod_0025,4,955136
angkutprima_item_05001,angkutprima,angkutprima_ord_02536,angkutprima_prod_0030,2,540341
angkutprima_item_05002,angkutprima,angkutprima_ord_02537,angkutprima_prod_0003,4,5019252
angkutprima_item_05003,angkutprima,angkutprima_ord_02537,angkutprima_prod_0007,4,14998832
angkutprima_item_05004,angkutprima,angkutprima_ord_02538,angkutprima_prod_0029,4,15493828
angkutprima_item_05005,angkutprima,angkutprima_ord_02539,angkutprima_prod_0020,2,2515818
angkutprima_item_05006,angkutprima,angkutprima_ord_02540,angkutprima_prod_0028,4,6418072
angkutprima_item_05007,angkutprima,angkutprima_ord_02541,angkutprima_prod_0002,2,8444854
angkutprima_item_05008,angkutprima,angkutprima_ord_02542,angkutprima_prod_0011,1,513002
angkutprima_item_05009,angkutprima,angkutprima_ord_02542,angkutprima_prod_0023,3,7785036
angkutprima_item_05010,angkutprima,angkutprima_ord_02542,angkutprima_prod_0009,2,5276496
angkutprima_item_05011,angkutprima,angkutprima_ord_02543,angkutprima_prod_0012,2,5703030
angkutprima_item_05012,angkutprima,angkutprima_ord_02544,angkutprima_prod_0009,4,10552992
angkutprima_item_05013,angkutprima,angkutprima_ord_02545,angkutprima_prod_0008,4,6844880
angkutprima_item_05014,angkutprima,angkutprima_ord_02546,angkutprima_prod_0016,3,3467400
angkutprima_item_05015,angkutprima,angkutprima_ord_02546,angkutprima_prod_0011,1,513002
angkutprima_item_05016,angkutprima,angkutprima_ord_02546,angkutprima_prod_0016,3,3467400
angkutprima_item_05017,angkutprima,angkutprima_ord_02547,angkutprima_prod_0015,3,455976
angkutprima_item_05018,angkutprima,angkutprima_ord_02547,angkutprima_prod_0005,2,4986710
angkutprima_item_05019,angkutprima,angkutprima_ord_02547,angkutprima_prod_0022,2,596146
angkutprima_item_05020,angkutprima,angkutprima_ord_02548,angkutprima_prod_0008,3,5133660
angkutprima_item_05021,angkutprima,angkutprima_ord_02548,angkutprima_prod_0003,4,5019252
angkutprima_item_05022,angkutprima,angkutprima_ord_02548,angkutprima_prod_0009,3,7914744
angkutprima_item_05023,angkutprima,angkutprima_ord_02549,angkutprima_prod_0022,1,298073
angkutprima_item_05024,angkutprima,angkutprima_ord_02549,angkutprima_prod_0020,1,1257909
angkutprima_item_05025,angkutprima,angkutprima_ord_02550,angkutprima_prod_0003,2,376444
angkutprima_item_05026,angkutprima,angkutprima_ord_02551,angkutprima_prod_0013,1,489431
angkutprima_item_05027,angkutprima,angkutprima_ord_02551,angkutprima_prod_0023,4,10380048
angkutprima_item_05028,angkutprima,angkutprima_ord_02551,angkutprima_prod_0006,1,1623094
angkutprima_item_05029,angkutprima,angkutprima_ord_02552,angkutprima_prod_0004,2,4874300
angkutprima_item_05030,angkutprima,angkutprima_ord_02553,angkutprima_prod_0009,3,7914744
angkutprima_item_05031,angkutprima,angkutprima_ord_02553,angkutprima_prod_0004,2,4874300
angkutprima_item_05032,angkutprima,angkutprima_ord_02553,angkutprima_prod_0016,3,3467400
angkutprima_item_05033,angkutprima,angkutprima_ord_02554,angkutprima_prod_0025,4,955136
angkutprima_item_05034,angkutprima,angkutprima_ord_02554,angkutprima_prod_0029,3,1743056
angkutprima_item_05035,angkutprima,angkutprima_ord_02555,angkutprima_prod_0005,2,4986710
angkutprima_item_05036,angkutprima,angkutprima_ord_02555,angkutprima_prod_0012,1,2851515
angkutprima_item_05037,angkutprima,angkutprima_ord_02556,angkutprima_prod_0019,3,1421644
angkutprima_item_05038,angkutprima,angkutprima_ord_02557,angkutprima_prod_0009,4,10552992
angkutprima_item_05039,angkutprima,angkutprima_ord_02557,angkutprima_prod_0004,2,4874300
angkutprima_item_05040,angkutprima,angkutprima_ord_02557,angkutprima_prod_0024,2,656860
angkutprima_item_05041,angkutprima,angkutprima_ord_02558,angkutprima_prod_0017,3,932368
angkutprima_item_05042,angkutprima,angkutprima_ord_02558,angkutprima_prod_0027,2,1215544
angkutprima_item_05043,angkutprima,angkutprima_ord_02558,angkutprima_prod_0028,4,962711
angkutprima_item_05044,angkutprima,angkutprima_ord_02559,angkutprima_prod_0030,3,5403411
angkutprima_item_05045,angkutprima,angkutprima_ord_02559,angkutprima_prod_0012,4,11406060
angkutprima_item_05046,angkutprima,angkutprima_ord_02559,angkutprima_prod_0028,1,1604518
angkutprima_item_05047,angkutprima,angkutprima_ord_02560,angkutprima_prod_0017,3,6215787
angkutprima_item_05048,angkutprima,angkutprima_ord_02560,angkutprima_prod_0026,3,10909998
angkutprima_item_05049,angkutprima,angkutprima_ord_02560,angkutprima_prod_0029,3,11620371
angkutprima_item_05050,angkutprima,angkutprima_ord_02561,angkutprima_prod_0024,3,985290
angkutprima_item_05051,angkutprima,angkutprima_ord_02561,angkutprima_prod_0015,1,151992
angkutprima_item_05052,angkutprima,angkutprima_ord_02561,angkutprima_prod_0030,4,7204548
angkutprima_item_05053,angkutprima,angkutprima_ord_02562,angkutprima_prod_0006,2,3246188
angkutprima_item_05054,angkutprima,angkutprima_ord_02562,angkutprima_prod_0005,4,9973420
angkutprima_item_05055,angkutprima,angkutprima_ord_02563,angkutprima_prod_0009,1,2638248
angkutprima_item_05056,angkutprima,angkutprima_ord_02563,angkutprima_prod_0029,3,11620371
angkutprima_item_05057,angkutprima,angkutprima_ord_02563,angkutprima_prod_0006,1,1623094
angkutprima_item_05058,angkutprima,angkutprima_ord_02564,angkutprima_prod_0025,4,6367572
angkutprima_item_05059,angkutprima,angkutprima_ord_02564,angkutprima_prod_0001,2,3669886
angkutprima_item_05060,angkutprima,angkutprima_ord_02564,angkutprima_prod_0023,1,2595012
angkutprima_item_05061,angkutprima,angkutprima_ord_02565,angkutprima_prod_0005,1,2493355
angkutprima_item_05062,angkutprima,angkutprima_ord_02565,angkutprima_prod_0019,3,9477624
angkutprima_item_05063,angkutprima,angkutprima_ord_02566,angkutprima_prod_0001,1,275241
angkutprima_item_05064,angkutprima,angkutprima_ord_02566,angkutprima_prod_0013,2,146829
angkutprima_item_05065,angkutprima,angkutprima_ord_02566,angkutprima_prod_0027,4,2431088
angkutprima_item_05066,angkutprima,angkutprima_ord_02567,angkutprima_prod_0002,1,633364
angkutprima_item_05067,angkutprima,angkutprima_ord_02567,angkutprima_prod_0004,3,1096718
angkutprima_item_05068,angkutprima,angkutprima_ord_02567,angkutprima_prod_0028,1,240678
angkutprima_item_05069,angkutprima,angkutprima_ord_02568,angkutprima_prod_0008,4,6844880
angkutprima_item_05070,angkutprima,angkutprima_ord_02569,angkutprima_prod_0025,1,1591893
angkutprima_item_05071,angkutprima,angkutprima_ord_02570,angkutprima_prod_0016,1,1155800
angkutprima_item_05072,angkutprima,angkutprima_ord_02570,angkutprima_prod_0003,3,3764439
angkutprima_item_05073,angkutprima,angkutprima_ord_02571,angkutprima_prod_0029,1,3873457
angkutprima_item_05074,angkutprima,angkutprima_ord_02571,angkutprima_prod_0004,3,7311450
angkutprima_item_05075,angkutprima,angkutprima_ord_02571,angkutprima_prod_0003,1,1254813
angkutprima_item_05076,angkutprima,angkutprima_ord_02572,angkutprima_prod_0028,1,1604518
angkutprima_item_05077,angkutprima,angkutprima_ord_02573,angkutprima_prod_0016,3,3467400
angkutprima_item_05078,angkutprima,angkutprima_ord_02573,angkutprima_prod_0019,3,9477624
angkutprima_item_05079,angkutprima,angkutprima_ord_02573,angkutprima_prod_0023,3,7785036
angkutprima_item_05080,angkutprima,angkutprima_ord_02574,angkutprima_prod_0003,3,3764439
angkutprima_item_05081,angkutprima,angkutprima_ord_02575,angkutprima_prod_0002,1,633364
angkutprima_item_05082,angkutprima,angkutprima_ord_02576,angkutprima_prod_0025,3,4775679
angkutprima_item_05083,angkutprima,angkutprima_ord_02576,angkutprima_prod_0029,2,7746914
angkutprima_item_05084,angkutprima,angkutprima_ord_02576,angkutprima_prod_0015,3,455976
angkutprima_item_05085,angkutprima,angkutprima_ord_02577,angkutprima_prod_0020,2,2515818
angkutprima_item_05086,angkutprima,angkutprima_ord_02577,angkutprima_prod_0006,3,4869282
angkutprima_item_05087,angkutprima,angkutprima_ord_02577,angkutprima_prod_0012,4,11406060
angkutprima_item_05088,angkutprima,angkutprima_ord_02578,angkutprima_prod_0007,4,14998832
angkutprima_item_05089,angkutprima,angkutprima_ord_02579,angkutprima_prod_0025,4,6367572
angkutprima_item_05090,angkutprima,angkutprima_ord_02580,angkutprima_prod_0010,1,88660
angkutprima_item_05091,angkutprima,angkutprima_ord_02580,angkutprima_prod_0030,1,270171
angkutprima_item_05092,angkutprima,angkutprima_ord_02580,angkutprima_prod_0025,4,955136
angkutprima_item_05093,angkutprima,angkutprima_ord_02581,angkutprima_prod_0028,4,6418072
angkutprima_item_05094,angkutprima,angkutprima_ord_02582,angkutprima_prod_0012,3,8554545
angkutprima_item_05095,angkutprima,angkutprima_ord_02582,angkutprima_prod_0001,2,3669886
angkutprima_item_05096,angkutprima,angkutprima_ord_02582,angkutprima_prod_0028,4,6418072
angkutprima_item_05097,angkutprima,angkutprima_ord_02583,angkutprima_prod_0005,3,1122010
angkutprima_item_05098,angkutprima,angkutprima_ord_02584,angkutprima_prod_0025,1,1591893
angkutprima_item_05099,angkutprima,angkutprima_ord_02584,angkutprima_prod_0020,2,2515818
angkutprima_item_05100,angkutprima,angkutprima_ord_02584,angkutprima_prod_0022,1,298073
angkutprima_item_05101,angkutprima,angkutprima_ord_02585,angkutprima_prod_0028,4,6418072
angkutprima_item_05102,angkutprima,angkutprima_ord_02585,angkutprima_prod_0012,4,11406060
angkutprima_item_05103,angkutprima,angkutprima_ord_02586,angkutprima_prod_0015,2,303984
angkutprima_item_05104,angkutprima,angkutprima_ord_02587,angkutprima_prod_0019,2,947762
angkutprima_item_05105,angkutprima,angkutprima_ord_02588,angkutprima_prod_0003,4,5019252
angkutprima_item_05106,angkutprima,angkutprima_ord_02588,angkutprima_prod_0023,1,2595012
angkutprima_item_05107,angkutprima,angkutprima_ord_02589,angkutprima_prod_0015,4,607968
angkutprima_item_05108,angkutprima,angkutprima_ord_02589,angkutprima_prod_0018,3,12096348
angkutprima_item_05109,angkutprima,angkutprima_ord_02590,angkutprima_prod_0008,3,5133660
angkutprima_item_05110,angkutprima,angkutprima_ord_02590,angkutprima_prod_0007,4,14998832
angkutprima_item_05111,angkutprima,angkutprima_ord_02591,angkutprima_prod_0014,1,171772
angkutprima_item_05112,angkutprima,angkutprima_ord_02592,angkutprima_prod_0020,2,2515818
angkutprima_item_05113,angkutprima,angkutprima_ord_02592,angkutprima_prod_0023,3,7785036
angkutprima_item_05114,angkutprima,angkutprima_ord_02592,angkutprima_prod_0014,2,343544
angkutprima_item_05115,angkutprima,angkutprima_ord_02593,angkutprima_prod_0008,1,1711220
angkutprima_item_05116,angkutprima,angkutprima_ord_02593,angkutprima_prod_0002,2,8444854
angkutprima_item_05117,angkutprima,angkutprima_ord_02594,angkutprima_prod_0018,4,16128464
angkutprima_item_05118,angkutprima,angkutprima_ord_02594,angkutprima_prod_0009,4,10552992
angkutprima_item_05119,angkutprima,angkutprima_ord_02595,angkutprima_prod_0008,2,3422440
angkutprima_item_05120,angkutprima,angkutprima_ord_02595,angkutprima_prod_0005,2,4986710
angkutprima_item_05121,angkutprima,angkutprima_ord_02596,angkutprima_prod_0025,4,6367572
angkutprima_item_05122,angkutprima,angkutprima_ord_02596,angkutprima_prod_0030,1,1801137
angkutprima_item_05123,angkutprima,angkutprima_ord_02596,angkutprima_prod_0002,3,12667281
angkutprima_item_05124,angkutprima,angkutprima_ord_02597,angkutprima_prod_0021,4,15844872
angkutprima_item_05125,angkutprima,angkutprima_ord_02597,angkutprima_prod_0024,2,656860
angkutprima_item_05126,angkutprima,angkutprima_ord_02598,angkutprima_prod_0025,3,4775679
angkutprima_item_05127,angkutprima,angkutprima_ord_02598,angkutprima_prod_0016,2,2311600
angkutprima_item_05128,angkutprima,angkutprima_ord_02598,angkutprima_prod_0024,1,328430
angkutprima_item_05129,angkutprima,angkutprima_ord_02599,angkutprima_prod_0003,3,3764439
angkutprima_item_05130,angkutprima,angkutprima_ord_02599,angkutprima_prod_0007,3,11249124
angkutprima_item_05131,angkutprima,angkutprima_ord_02599,angkutprima_prod_0010,2,1182132
angkutprima_item_05132,angkutprima,angkutprima_ord_02600,angkutprima_prod_0025,1,1591893
angkutprima_item_05133,angkutprima,angkutprima_ord_02600,angkutprima_prod_0025,1,1591893
angkutprima_item_05134,angkutprima,angkutprima_ord_02601,angkutprima_prod_0004,3,7311450
angkutprima_item_05135,angkutprima,angkutprima_ord_02601,angkutprima_prod_0012,4,11406060
angkutprima_item_05136,angkutprima,angkutprima_ord_02601,angkutprima_prod_0006,3,4869282
angkutprima_item_05137,angkutprima,angkutprima_ord_02602,angkutprima_prod_0030,1,1801137
angkutprima_item_05138,angkutprima,angkutprima_ord_02602,angkutprima_prod_0022,2,596146
angkutprima_item_05139,angkutprima,angkutprima_ord_02603,angkutprima_prod_0019,4,12636832
angkutprima_item_05140,angkutprima,angkutprima_ord_02603,angkutprima_prod_0026,2,7273332
angkutprima_item_05141,angkutprima,angkutprima_ord_02603,angkutprima_prod_0018,2,8064232
angkutprima_item_05142,angkutprima,angkutprima_ord_02604,angkutprima_prod_0024,2,656860
angkutprima_item_05143,angkutprima,angkutprima_ord_02604,angkutprima_prod_0003,4,5019252
angkutprima_item_05144,angkutprima,angkutprima_ord_02605,angkutprima_prod_0015,1,151992
angkutprima_item_05145,angkutprima,angkutprima_ord_02605,angkutprima_prod_0015,3,455976
angkutprima_item_05146,angkutprima,angkutprima_ord_02605,angkutprima_prod_0015,1,151992
angkutprima_item_05147,angkutprima,angkutprima_ord_02606,angkutprima_prod_0008,2,3422440
angkutprima_item_05148,angkutprima,angkutprima_ord_02607,angkutprima_prod_0012,2,855455
angkutprima_item_05149,angkutprima,angkutprima_ord_02607,angkutprima_prod_0003,3,564666
angkutprima_item_05150,angkutprima,angkutprima_ord_02608,angkutprima_prod_0024,2,656860
angkutprima_item_05151,angkutprima,angkutprima_ord_02609,angkutprima_prod_0029,1,3873457
angkutprima_item_05152,angkutprima,angkutprima_ord_02609,angkutprima_prod_0006,4,6492376
angkutprima_item_05153,angkutprima,angkutprima_ord_02609,angkutprima_prod_0030,4,7204548
angkutprima_item_05154,angkutprima,angkutprima_ord_02610,angkutprima_prod_0005,1,2493355
angkutprima_item_05155,angkutprima,angkutprima_ord_02610,angkutprima_prod_0006,1,1623094
angkutprima_item_05156,angkutprima,angkutprima_ord_02611,angkutprima_prod_0016,2,2311600
angkutprima_item_05157,angkutprima,angkutprima_ord_02611,angkutprima_prod_0010,3,1773198
angkutprima_item_05158,angkutprima,angkutprima_ord_02612,angkutprima_prod_0010,4,2364264
angkutprima_item_05159,angkutprima,angkutprima_ord_02612,angkutprima_prod_0023,1,2595012
angkutprima_item_05160,angkutprima,angkutprima_ord_02613,angkutprima_prod_0022,1,298073
angkutprima_item_05161,angkutprima,angkutprima_ord_02613,angkutprima_prod_0007,3,11249124
angkutprima_item_05162,angkutprima,angkutprima_ord_02613,angkutprima_prod_0002,1,4222427
angkutprima_item_05163,angkutprima,angkutprima_ord_02614,angkutprima_prod_0016,1,1155800
angkutprima_item_05164,angkutprima,angkutprima_ord_02614,angkutprima_prod_0008,1,1711220
angkutprima_item_05165,angkutprima,angkutprima_ord_02614,angkutprima_prod_0022,4,1192292
angkutprima_item_05166,angkutprima,angkutprima_ord_02615,angkutprima_prod_0029,1,3873457
angkutprima_item_05167,angkutprima,angkutprima_ord_02615,angkutprima_prod_0008,3,5133660
angkutprima_item_05168,angkutprima,angkutprima_ord_02615,angkutprima_prod_0030,1,1801137
angkutprima_item_05169,angkutprima,angkutprima_ord_02616,angkutprima_prod_0023,2,5190024
angkutprima_item_05170,angkutprima,angkutprima_ord_02616,angkutprima_prod_0011,2,1026004
angkutprima_item_05171,angkutprima,angkutprima_ord_02617,angkutprima_prod_0019,1,3159208
angkutprima_item_05172,angkutprima,angkutprima_ord_02617,angkutprima_prod_0009,1,2638248
angkutprima_item_05173,angkutprima,angkutprima_ord_02617,angkutprima_prod_0018,1,4032116
angkutprima_item_05174,angkutprima,angkutprima_ord_02618,angkutprima_prod_0003,3,3764439
angkutprima_item_05175,angkutprima,angkutprima_ord_02619,angkutprima_prod_0012,2,5703030
angkutprima_item_05176,angkutprima,angkutprima_ord_02619,angkutprima_prod_0025,4,6367572
angkutprima_item_05177,angkutprima,angkutprima_ord_02620,angkutprima_prod_0002,4,16889708
angkutprima_item_05178,angkutprima,angkutprima_ord_02620,angkutprima_prod_0025,4,6367572
angkutprima_item_05179,angkutprima,angkutprima_ord_02620,angkutprima_prod_0028,3,4813554
angkutprima_item_05180,angkutprima,angkutprima_ord_02621,angkutprima_prod_0004,2,4874300
angkutprima_item_05181,angkutprima,angkutprima_ord_02621,angkutprima_prod_0005,3,7480065
angkutprima_item_05182,angkutprima,angkutprima_ord_02622,angkutprima_prod_0024,3,985290
angkutprima_item_05183,angkutprima,angkutprima_ord_02623,angkutprima_prod_0029,2,7746914
angkutprima_item_05184,angkutprima,angkutprima_ord_02623,angkutprima_prod_0020,1,1257909
angkutprima_item_05185,angkutprima,angkutprima_ord_02624,angkutprima_prod_0012,3,1283182
angkutprima_item_05186,angkutprima,angkutprima_ord_02624,angkutprima_prod_0004,1,365573
angkutprima_item_05187,angkutprima,angkutprima_ord_02625,angkutprima_prod_0012,1,2851515
angkutprima_item_05188,angkutprima,angkutprima_ord_02626,angkutprima_prod_0028,1,1604518
angkutprima_item_05189,angkutprima,angkutprima_ord_02627,angkutprima_prod_0019,2,6318416
angkutprima_item_05190,angkutprima,angkutprima_ord_02627,angkutprima_prod_0008,3,5133660
angkutprima_item_05191,angkutprima,angkutprima_ord_02627,angkutprima_prod_0023,4,10380048
angkutprima_item_05192,angkutprima,angkutprima_ord_02628,angkutprima_prod_0001,2,3669886
angkutprima_item_05193,angkutprima,angkutprima_ord_02628,angkutprima_prod_0018,2,8064232
